gene_id	excluded_mrna_id	excluded_protein_length	representative_mrna_id	representative_protein_length
evm.TU.utg415.138	evm.utg415.138.2.5c2794d1	269	evm.utg415.138.1.5c2794d1	449
evm.TU.utg415.139	evm.utg415.139.1.5c22f097	658	evm.utg415.139	687
evm.TU.utg415.27	evm.utg415.27.1.5c22f095	4048	evm.utg415.27	4057
evm.TU.utg415.30	evm.utg415.30.1.5c22f084	155	evm.utg415.30	171
evm.TU.utg415.47	evm.utg415.47.1.5c22f085	707	evm.utg415.47	754
evm.TU.utg415.50	utg415.equina_smart_1412469.mrna1	431	evm.utg415.50	441
evm.TU.utg415.54	evm.utg415.54	451	evm.utg415.54.1.5c22f086	510
evm.TU.utg415.54	evm.utg415.54.2.5c22f086	435	evm.utg415.54.1.5c22f086	510
evm.TU.utg415.55	evm.utg415.55.1.5c22f086	279	evm.utg415.55	279
evm.TU.utg415.56	evm.utg415.56.1.5c22f086	341	evm.utg415.56	366
evm.TU.utg415.66	evm.utg415.66	475	evm.utg415.66.1.5c22f087	543
evm.TU.utg415.66	evm.utg415.66.2.5c22f087	465	evm.utg415.66.1.5c22f087	543
evm.TU.utg415.66	evm.utg415.66.3.5c22f087	378	evm.utg415.66.1.5c22f087	543
evm.TU.utg415.66	evm.utg415.66.3.5c22f087.1.5c2794cd	313	evm.utg415.66.1.5c22f087	543
evm.TU.utg415.72	evm.utg415.72.1.5c22f087	164	evm.utg415.72	213
evm.TU.utg415.78	evm.utg415.78.1.5c22f088	257	evm.utg415.78	290
evm.TU.utg415.8	evm.utg415.8	322	evm.utg415.8.1.5c22f094	324
evm.TU.utg415.8	evm.utg415.8.2.5c22f094	297	evm.utg415.8.1.5c22f094	324
evm.TU.utg415.8	evm.utg415.8.3.5c22f094	299	evm.utg415.8.1.5c22f094	324
evm.TU.utg415.97	evm.utg415.97.1.5c22f088	95	evm.utg415.97	110
evm.TU.utg4155.33	evm.utg4155.33.1.5c22f086	711	evm.utg4155.33	862
evm.TU.utg4155.34	evm.utg4155.34.1.5c22f083	1227	evm.utg4155.34	1238
evm.TU.utg4155.34	evm.utg4155.34.2.5c22f083	1125	evm.utg4155.34	1238
evm.TU.utg4155.37	evm.utg4155.37.1.5c22f083	799	evm.utg4155.37	835
evm.TU.utg4155.47	evm.utg4155.47.1.5c22f083	538	evm.utg4155.47	558
evm.TU.utg4155.51	evm.utg4155.51.1.5c22f087	173	evm.utg4155.51	230
evm.TU.utg4157.12	evm.utg4157.12	426	evm.utg4157.12.2.5c22f08e	449
evm.TU.utg4157.12	evm.utg4157.12.1.5c22f08e	421	evm.utg4157.12.2.5c22f08e	449
evm.TU.utg4157.13	evm.utg4157.13.1.5c22f08e	502	evm.utg4157.13	637
evm.TU.utg4157.18	evm.utg4157.18.1.5c22f089	349	evm.utg4157.18	492
evm.TU.utg4157.29	evm.utg4157.29.1.5c22f08f	751	evm.utg4157.29	751
evm.TU.utg4157.29	evm.utg4157.29.2.5c22f08f	667	evm.utg4157.29	751
evm.TU.utg4157.30	evm.utg4157.30.1.5c22f08f	751	evm.utg4157.30	782
evm.TU.utg4157.46.47	evm.utg4157.46.47.1.5c2794d5	663	evm.utg4157.46.47	738
evm.TU.utg4157.49	evm.utg4157.49.1.5c22f08a	458	evm.utg4157.49	458
evm.TU.utg4157.51	evm.utg4157.51	1215	evm.utg4157.51.1.5c22f08f	1262
evm.TU.utg4157.52	evm.utg4157.52.1.5c22f08f	368	evm.utg4157.52	368
evm.TU.utg4157.53	evm.utg4157.53.1.5c2794d6	1155	evm.utg4157.53	1589
evm.TU.utg4157.53	evm.utg4157.53.2.5c2794d6	1126	evm.utg4157.53	1589
evm.TU.utg4157.59	evm.utg4157.59.1.5c22f08a	188	evm.utg4157.59	228
evm.TU.utg417.10	evm.utg417.10.1.5c22f091	1114	evm.utg417.10	1114
evm.TU.utg417.10	evm.utg417.10.2.5c22f091	1114	evm.utg417.10	1114
evm.TU.utg417.36	evm.utg417.36.1.5c22f091	968	evm.utg417.36	1055
evm.TU.utg4172.11	evm.utg4172.11.1.5c22f093	361	evm.utg4172.11	506
evm.TU.utg4172.18	evm.utg4172.18.1.5c22f098	439	evm.utg4172.18	448
evm.TU.utg4172.18	evm.utg4172.18.2.5c22f098	369	evm.utg4172.18	448
evm.TU.utg4172.31	evm.utg4172.31.1.5c22f098	293	evm.utg4172.31	357
evm.TU.utg4172.36	evm.utg4172.36.1.5c22f098	419	evm.utg4172.36	492
evm.TU.utg4172.38	evm.utg4172.38.1.5c22f095	771	evm.utg4172.38	798
evm.TU.utg4172.41	evm.utg4172.41.1.5c22f095	838	evm.utg4172.41	895
evm.TU.utg4172.6	evm.utg4172.6.1.5c22f093	294	evm.utg4172.6	316
evm.TU.utg4177.10	evm.utg4177.10.1.5c22f09c	685	evm.utg4177.10	715
evm.TU.utg4177.10	evm.utg4177.10.2.5c22f09c	590	evm.utg4177.10	715
evm.TU.utg4177.11	evm.utg4177.11.1.5c2794df	231	evm.utg4177.11	271
evm.TU.utg4177.12	evm.utg4177.12.1.5c22f09c	321	evm.utg4177.12	326
evm.TU.utg4177.12	evm.utg4177.12.2.5c22f09c	285	evm.utg4177.12	326
evm.TU.utg4177.14	evm.utg4177.14.1.5c22f09b	318	evm.utg4177.14	368
evm.TU.utg4177.25	evm.utg4177.25.1.5c22f09b	98	evm.utg4177.25	115
evm.TU.utg4177.25	evm.utg4177.25.1.5c22f09b.1.5c2794df	73	evm.utg4177.25	115
evm.TU.utg4177.27	evm.utg4177.27.1.5c22f09d	423	evm.utg4177.27	493
evm.TU.utg4177.28	evm.utg4177.28	413	evm.utg4177.28.1.5c22f09b	418
evm.TU.utg4177.28	evm.utg4177.28.2.5c22f09b	313	evm.utg4177.28.1.5c22f09b	418
evm.TU.utg4177.28	evm.utg4177.28.2.5c22f09b.1.5c2794df	269	evm.utg4177.28.1.5c22f09b	418
evm.TU.utg4177.5	evm.utg4177.5	580	evm.utg4177.5.1.5c22f09a	617
evm.TU.utg4177.5	evm.utg4177.5.2.5c22f09a	580	evm.utg4177.5.1.5c22f09a	617
evm.TU.utg4177.53	evm.utg4177.53.1.5c22f09d	727	evm.utg4177.53	767
evm.TU.utg4177.60	evm.utg4177.60.1.5c2794e1	96	evm.utg4177.60	129
evm.TU.utg4177.63	evm.utg4177.63.1.5c22f09e	135	evm.utg4177.63	163
evm.TU.utg4177.65	evm.utg4177.65.1.5c22f09e	222	evm.utg4177.65	262
evm.TU.utg4177.68	evm.utg4177.68.1.5c22f09e	180	evm.utg4177.68	253
evm.TU.utg4177.68	evm.utg4177.68.1.5c22f09e.1.5c2794e1	147	evm.utg4177.68	253
evm.TU.utg4177.68	evm.utg4177.68.1.5c22f09e.2.5c2794e1	133	evm.utg4177.68	253
evm.TU.utg418.61	evm.utg418.61.1.5c22f0a1	494	evm.utg418.61	524
evm.TU.utg418.61	evm.utg418.61.2.5c22f0a2	480	evm.utg418.61	524
evm.TU.utg418.62	evm.utg418.62.1.5c22f0a0	443	evm.utg418.62	519
evm.TU.utg4187.29	evm.utg4187.29	257	evm.utg4187.29.1.5c22f0a9	262
evm.TU.utg4187.31	evm.utg4187.31.1.5c22f0a3	292	evm.utg4187.31	303
evm.TU.utg4187.32	evm.utg4187.32.1.5c22f0a9	239	evm.utg4187.32	297
evm.TU.utg4187.32	evm.utg4187.32.1.5c22f0a9.1.5c2794eb	226	evm.utg4187.32	297
evm.TU.utg4187.33	evm.utg4187.33	616	evm.utg4187.33.2.5c22f0a3	618
evm.TU.utg4187.33	evm.utg4187.33.1.5c22f0a3	462	evm.utg4187.33.2.5c22f0a3	618
evm.TU.utg4187.33	evm.utg4187.33.1.5c22f0a3.1.5c2794e5	388	evm.utg4187.33.2.5c22f0a3	618
evm.TU.utg4187.42	evm.utg4187.42.1.5c22f0a9	650	evm.utg4187.42	650
evm.TU.utg4187.42	evm.utg4187.42.2.5c22f0a9	547	evm.utg4187.42	650
evm.TU.utg4187.43	evm.utg4187.43.1.5c22f0a3	1090	evm.utg4187.43	1197
evm.TU.utg4187.52	evm.utg4187.52	158	evm.utg4187.52.1.5c22f0aa	166
evm.TU.utg4187.55	evm.utg4187.55	757	evm.utg4187.55.1.5c22f0aa	779
evm.TU.utg4187.55	evm.utg4187.55.2.5c22f0aa	573	evm.utg4187.55.1.5c22f0aa	779
evm.TU.utg4187.55	evm.utg4187.55.2.5c22f0aa.1.5c2794ec	407	evm.utg4187.55.1.5c22f0aa	779
evm.TU.utg4194.1	evm.utg4194.1.1.5c22f0ab	388	evm.utg4194.1	467
evm.TU.utg4194.1	evm.utg4194.1.2.5c22f0ab	417	evm.utg4194.1	467
evm.TU.utg4194.1	evm.utg4194.1.3.5c22f0ab	377	evm.utg4194.1	467
evm.TU.utg4194.11	evm.utg4194.11.1.5c22f0ac	151	evm.utg4194.11	196
evm.TU.utg4194.127	evm.utg4194.127.1.5c22f0ac	517	evm.utg4194.127	629
evm.TU.utg4194.13	evm.utg4194.13.1.5c22f0ad	188	evm.utg4194.13	200
evm.TU.utg420.1	evm.utg420.1.1.5c22f0b4	694	evm.utg420.1	762
evm.TU.utg420.101	evm.utg420.101.1.5c22f0b1	91	evm.utg420.101	124
evm.TU.utg420.103	evm.utg420.103.1.5c22f0b8	484	evm.utg420.103	579
evm.TU.utg420.105	evm.utg420.105.1.5c22f0b8	165	evm.utg420.105	177
evm.TU.utg420.106	evm.utg420.106.1.5c22f0b1	549	evm.utg420.106	603
evm.TU.utg420.108	evm.utg420.108.1.5c22f0b8	665	evm.utg420.108	777
evm.TU.utg420.109	evm.utg420.109	389	evm.utg420.109.1.5c22f0b8	393
evm.TU.utg420.109	evm.utg420.109.2.5c22f0b9	391	evm.utg420.109.1.5c22f0b8	393
evm.TU.utg420.110	evm.utg420.110.1.5c22f0b9	609	evm.utg420.110	868
evm.TU.utg420.122	evm.utg420.122.1.5c22f0ba	1084	evm.utg420.122	1320
evm.TU.utg420.122	evm.utg420.122.1.5c22f0ba.1.5c2794f9	785	evm.utg420.122	1320
evm.TU.utg420.124	evm.utg420.124.1.5c2794f2	119	evm.utg420.124	142
evm.TU.utg420.129	evm.utg420.129.1.5c22f0b2	84	evm.utg420.129	84
evm.TU.utg420.132	evm.utg420.132.1.5c22f0bb	316	evm.utg420.132	405
evm.TU.utg420.133	evm.utg420.133.1.5c22f0b2	463	evm.utg420.133	572
evm.TU.utg420.133	evm.utg420.133.2.5c22f0b2	418	evm.utg420.133	572
evm.TU.utg420.135	evm.utg420.135.1.5c22f0b2	229	evm.utg420.135	303
evm.TU.utg420.135	evm.utg420.135.1.5c22f0b2.1.5c2794f3	194	evm.utg420.135	303
evm.TU.utg420.137	evm.utg420.137	468	evm.utg420.137.1.5c22f0b3	491
evm.TU.utg420.28	evm.utg420.28.1.5c22f0b5	264	evm.utg420.28	318
evm.TU.utg420.28	evm.utg420.28.1.5c22f0b5.1.5c2794f5	187	evm.utg420.28	318
evm.TU.utg420.39	evm.utg420.39.1.5c22f0b5	687	evm.utg420.39	769
evm.TU.utg420.4	evm.utg420.4.1.5c22f0ad	684	evm.utg420.4	818
evm.TU.utg420.4	evm.utg420.4.1.5c22f0ad.1.5c2794ef	482	evm.utg420.4	818
evm.TU.utg420.48	evm.utg420.48.1.5c22f0b5	318	evm.utg420.48	400
evm.TU.utg420.49	evm.utg420.49.1.5c22f0af	284	evm.utg420.49	349
evm.TU.utg420.49	evm.utg420.49.1.5c22f0af.1.5c2794ef	204	evm.utg420.49	349
evm.TU.utg420.57	evm.utg420.57.1.5c22f0b6	813	evm.utg420.57	1370
evm.TU.utg420.6	evm.utg420.6.1.5c22f0ad	77	evm.utg420.6	84
evm.TU.utg420.60	evm.utg420.60.1.5c22f0b6	239	evm.utg420.60	284
evm.TU.utg420.61	evm.utg420.61.1.5c22f0af	864	evm.utg420.61	922
evm.TU.utg420.8	evm.utg420.8.1.5c22f0b4	621	evm.utg420.8	621
evm.TU.utg420.86	evm.utg420.86	743	evm.utg420.86.1.5c22f0b0	750
evm.TU.utg420.86	evm.utg420.86.2.5c22f0b0	625	evm.utg420.86.1.5c22f0b0	750
evm.TU.utg420.87	evm.utg420.87.1.5c22f0b3	883	evm.utg420.87	1043
evm.TU.utg420.89	evm.utg420.89.1.5c22f0b0	118	evm.utg420.89	144
evm.TU.utg420.90	evm.utg420.90.1.5c22f0b6	294	evm.utg420.90	368
evm.TU.utg420.94	evm.utg420.94.1.5c22f0b0	180	evm.utg420.94	180
evm.TU.utg420.94	evm.utg420.94.2.5c22f0b1	180	evm.utg420.94	180
evm.TU.utg420.94	evm.utg420.94.2.5c22f0b1.1.5c2794f1	180	evm.utg420.94	180
evm.TU.utg420.97	evm.utg420.97.1.5c22f0b1	820	evm.utg420.97	847
evm.TU.utg420.99	evm.utg420.99	78	evm.utg420.99.1.5c22f0b7	96
evm.TU.utg4207.15	evm.utg4207.15.1.5c2794fc	143	evm.utg4207.15	185
evm.TU.utg4207.4	evm.utg4207.4.1.5c22f0c0	299	evm.utg4207.4	316
evm.TU.utg4207.5	evm.utg4207.5.1.5c22f0bf	287	evm.utg4207.5	334
evm.TU.utg4207.6	evm.utg4207.6.1.5c22f0c0	578	evm.utg4207.6	650
evm.TU.utg4271.26	evm.utg4271.26.1.5c22f0c8	749	evm.utg4271.26	942
evm.TU.utg4271.34	evm.utg4271.34	286	evm.utg4271.34.1.5c22f0c9	287
evm.TU.utg4271.50	evm.utg4271.50.1.5c22f0c8	420	evm.utg4271.50	420
evm.TU.utg4271.55	evm.utg4271.55.1.5c22f0ca	593	evm.utg4271.55	673
evm.TU.utg4271.65	evm.utg4271.65.1.5c22f0c9	275	evm.utg4271.65	368
evm.TU.utg4271.85	evm.utg4271.85	404	evm.utg4271.85.1.5c22f0c9	409
evm.TU.utg4271.92	evm.utg4271.92	724	evm.utg4271.92.1.5c22f0ca	906
evm.TU.utg4273.10	evm.utg4273.10.1.5c22f0c6	779	evm.utg4273.10	979
evm.TU.utg4273.10	evm.utg4273.10.1.5c22f0c6.1.5c279505	779	evm.utg4273.10	979
evm.TU.utg4273.10	evm.utg4273.10.2.5c22f0c7	718	evm.utg4273.10	979
evm.TU.utg4273.11	evm.utg4273.11	262	evm.utg4273.11.2.5c22f0c7	271
evm.TU.utg4273.11	evm.utg4273.11.1.5c22f0c7	220	evm.utg4273.11.2.5c22f0c7	271
evm.TU.utg4273.11	evm.utg4273.11.1.5c22f0c7.1.5c279506	218	evm.utg4273.11.2.5c22f0c7	271
evm.TU.utg4273.8	evm.utg4273.8.1.5c22f0c6	251	evm.utg4273.8	348
evm.TU.utg4290.17	evm.utg4290.17	1312	evm.utg4290.17.1.5c22f0cc	1339
evm.TU.utg4290.19	evm.utg4290.19.1.5c22f0ce	240	evm.utg4290.19	241
evm.TU.utg4303.1	evm.utg4303.1.1.5c279509	342	evm.utg4303.1	454
evm.TU.utg4303.10	evm.utg4303.10.1.5c279509	565	evm.utg4303.10	666
evm.TU.utg4303.10	evm.utg4303.10.2.5c27950a	543	evm.utg4303.10	666
evm.TU.utg4303.10	evm.utg4303.10.3.5c27950a	520	evm.utg4303.10	666
evm.TU.utg4303.10	evm.utg4303.10.4.5c27950a	548	evm.utg4303.10	666
evm.TU.utg4303.9	evm.utg4303.9.1.5c22f0d0	859	evm.utg4303.9	876
evm.TU.utg431.12	evm.utg431.12.1.5c22f0d0	875	evm.utg431.12	885
evm.TU.utg431.12	evm.utg431.12.2.5c22f0d0	867	evm.utg431.12	885
evm.TU.utg431.13	evm.utg431.13.1.5c22f0d4	790	evm.utg431.13	900
evm.TU.utg431.28.29	evm.utg431.28.29	765	evm.utg431.28.29.1.5c27950b	795
evm.TU.utg431.31	evm.utg431.31.1.5c22f0d5	252	evm.utg431.31	259
evm.TU.utg431.31	evm.utg431.31.2.5c22f0d5	197	evm.utg431.31	259
evm.TU.utg431.35	evm.utg431.35.1.5c22f0d1	320	evm.utg431.35	437
evm.TU.utg431.35	evm.utg431.35.2.5c22f0d2	320	evm.utg431.35	437
evm.TU.utg431.36	evm.utg431.36.1.5c22f0d2	369	evm.utg431.36	408
evm.TU.utg431.4	evm.utg431.4.1.5c22f0d4	582	evm.utg431.4	688
evm.TU.utg431.40	evm.utg431.40.1.5c22f0d5	301	evm.utg431.40	394
evm.TU.utg431.41	evm.utg431.41	1675	evm.utg431.41.1.5c22f0d2	1702
evm.TU.utg431.41	evm.utg431.41.1.5c22f0d2.1.5c27950c	1193	evm.utg431.41.1.5c22f0d2	1702
evm.TU.utg431.46	evm.utg431.46	319	evm.utg431.46.1.5c22f0d3	362
evm.TU.utg431.46	evm.utg431.46.2.5c22f0d3	237	evm.utg431.46.1.5c22f0d3	362
evm.TU.utg431.47	evm.utg431.47.1.5c22f0d6	140	evm.utg431.47	174
evm.TU.utg431.47	evm.utg431.47.1.5c22f0d6.1.5c27950f	114	evm.utg431.47	174
evm.TU.utg431.9	evm.utg431.9	314	evm.utg431.9.1.5c22f0d0	355
evm.TU.utg4318.11	evm.utg4318.11.1.5c22f0d1	306	evm.utg4318.11	402
evm.TU.utg4318.15	evm.utg4318.15.1.5c22f0d4	239	evm.utg4318.15	241
evm.TU.utg432.102	evm.utg432.102.1.5c22f0e3	1072	evm.utg432.102	1091
evm.TU.utg432.104	evm.utg432.104	2278	evm.utg432.104.1.5c22f0e3	2301
evm.TU.utg432.107	evm.utg432.107.1.5c22f0ed	259	evm.utg432.107	358
evm.TU.utg432.108	evm.utg432.108.1.5c22f0ed	1247	evm.utg432.108	1360
evm.TU.utg432.109	evm.utg432.109.1.5c22f0ed	326	evm.utg432.109	343
evm.TU.utg432.12	evm.utg432.12.1.5c22f0e0	482	evm.utg432.12	514
evm.TU.utg432.122	evm.utg432.122	475	evm.utg432.122.1.5c22f0ed	591
evm.TU.utg432.122	evm.utg432.122.1.5c279523	433	evm.utg432.122.1.5c22f0ed	591
evm.TU.utg432.122	evm.utg432.122.2.5c279523	460	evm.utg432.122.1.5c22f0ed	591
evm.TU.utg432.124	evm.utg432.124.1.5c22f0e4	503	evm.utg432.124	590
evm.TU.utg432.124	evm.utg432.124.2.5c22f0e4	503	evm.utg432.124	590
evm.TU.utg432.124	evm.utg432.124.3.5c22f0e4	585	evm.utg432.124	590
evm.TU.utg432.125	evm.utg432.125.1.5c22f0e4	411	evm.utg432.125	412
evm.TU.utg432.128	evm.utg432.128.1.5c22f0e5	1016	evm.utg432.128	1067
evm.TU.utg432.139	evm.utg432.139.1.5c22f0ee	365	evm.utg432.139	365
evm.TU.utg432.139	evm.utg432.139.2.5c22f0ee	291	evm.utg432.139	365
evm.TU.utg432.139	evm.utg432.139.3.5c22f0ee	290	evm.utg432.139	365
evm.TU.utg432.143	evm.utg432.143	184	evm.utg432.143.3.5c22f0e6	209
evm.TU.utg432.143	evm.utg432.143.1.5c22f0e6	131	evm.utg432.143.3.5c22f0e6	209
evm.TU.utg432.143	evm.utg432.143.2.5c22f0e6	171	evm.utg432.143.3.5c22f0e6	209
evm.TU.utg432.152	evm.utg432.152	254	evm.utg432.152.1.5c22f0e7	291
evm.TU.utg432.152	evm.utg432.152.2.5c22f0e7	196	evm.utg432.152.1.5c22f0e7	291
evm.TU.utg432.153	evm.utg432.153.1.5c22f0e7	570	evm.utg432.153	731
evm.TU.utg432.153	evm.utg432.153.2.5c22f0e8	666	evm.utg432.153	731
evm.TU.utg432.22	evm.utg432.22.1.5c22f0e0	397	evm.utg432.22	438
evm.TU.utg432.22	evm.utg432.22.2.5c22f0e0	335	evm.utg432.22	438
evm.TU.utg432.30	evm.utg432.30	204	evm.utg432.30.1.5c22f0e9	242
evm.TU.utg432.34	evm.utg432.34.1.5c22f0e1	495	evm.utg432.34	611
evm.TU.utg432.36	evm.utg432.36.1.5c22f0e9	144	evm.utg432.36	145
evm.TU.utg432.37	evm.utg432.37.1.5c22f0ea	351	evm.utg432.37	403
evm.TU.utg432.37	evm.utg432.37.2.5c22f0ea	306	evm.utg432.37	403
evm.TU.utg432.61	evm.utg432.61.1.5c22f0e2	566	evm.utg432.61	566
evm.TU.utg432.68	evm.utg432.68.1.5c22f0e2	789	evm.utg432.68	1019
evm.TU.utg432.68	evm.utg432.68.1.5c22f0e2.1.5c27951c	651	evm.utg432.68	1019
evm.TU.utg432.78	evm.utg432.78.1.5c22f0eb	163	evm.utg432.78	169
evm.TU.utg432.78	evm.utg432.78.2.5c22f0eb	137	evm.utg432.78	169
evm.TU.utg432.80	evm.utg432.80.1.5c22f0e2	179	evm.utg432.80	203
evm.TU.utg432.80	evm.utg432.80.2.5c22f0e2	172	evm.utg432.80	203
evm.TU.utg432.80	evm.utg432.80.3.5c22f0e2	145	evm.utg432.80	203
evm.TU.utg432.80	evm.utg432.80.3.5c22f0e2.1.5c27951d	114	evm.utg432.80	203
evm.TU.utg432.81.82	evm.utg432.81.82.1.5c279521	1510	evm.utg432.81.82	1968
evm.TU.utg432.81.82	evm.utg432.81.82.2.5c279521	1628	evm.utg432.81.82	1968
evm.TU.utg432.81.82	evm.utg432.81.82.3.5c279522	1873	evm.utg432.81.82	1968
evm.TU.utg432.85	evm.utg432.85.1.5c22f0e2	811	evm.utg432.85	1023
evm.TU.utg432.88	evm.utg432.88.1.5c22f0eb	548	evm.utg432.88	631
evm.TU.utg432.92.93	evm.utg432.92.93.1.5c279522	733	evm.utg432.92.93	952
evm.TU.utg432.94	evm.utg432.94.1.5c22f0e2	224	evm.utg432.94	224
evm.TU.utg432.98	evm.utg432.98	433	evm.utg432.98.1.5c22f0ec	437
evm.TU.utg432.98	evm.utg432.98.2.5c22f0ec	436	evm.utg432.98.1.5c22f0ec	437
evm.TU.utg4326.15	evm.utg4326.15.1.5c22f0db	189	evm.utg4326.15	267
evm.TU.utg4326.15	evm.utg4326.15.2.5c22f0db	196	evm.utg4326.15	267
evm.TU.utg4326.15	evm.utg4326.15.2.5c22f0db.1.5c279513	166	evm.utg4326.15	267
evm.TU.utg4326.16	evm.utg4326.16.1.5c22f0dc	193	evm.utg4326.16	214
evm.TU.utg4326.17	evm.utg4326.17.1.5c22f0dd	301	evm.utg4326.17	416
evm.TU.utg4326.17	evm.utg4326.17.1.5c22f0dd.1.5c279514	251	evm.utg4326.17	416
evm.TU.utg4326.20	evm.utg4326.20.1.5c22f0dc	377	evm.utg4326.20	377
evm.TU.utg4326.24	evm.utg4326.24.1.5c22f0dc	261	evm.utg4326.24	297
evm.TU.utg4326.25	evm.utg4326.25.1.5c22f0dd	522	evm.utg4326.25	522
evm.TU.utg4326.26	evm.utg4326.26.1.5c22f0dd	541	evm.utg4326.26	685
evm.TU.utg4326.27.28	evm.utg4326.27.28.1.5c279515	527	evm.utg4326.27.28	630
evm.TU.utg4326.27.28	evm.utg4326.27.28.2.5c279515	553	evm.utg4326.27.28	630
evm.TU.utg435.3	evm.utg435.3.1.5c22f0e3	174	evm.utg435.3	203
evm.TU.utg435.3	evm.utg435.3.2.5c22f0e3	150	evm.utg435.3	203
evm.TU.utg435.31	evm.utg435.31.1.5c22f0e4	86	evm.utg435.31	86
evm.TU.utg435.35	evm.utg435.35.1.5c22f0ea	507	evm.utg435.35	509
evm.TU.utg435.45	evm.utg435.45.1.5c22f0e5	471	evm.utg435.45	777
evm.TU.utg435.45	evm.utg435.45.2.5c22f0e5	455	evm.utg435.45	777
evm.TU.utg435.45	evm.utg435.45.2.5c22f0e5.1.5c279519	547	evm.utg435.45	777
evm.TU.utg435.45	evm.utg435.45.3.5c22f0e5	455	evm.utg435.45	777
evm.TU.utg435.45	evm.utg435.45.4.5c22f0e5	455	evm.utg435.45	777
evm.TU.utg435.45	evm.utg435.45.5.5c22f0e6	471	evm.utg435.45	777
evm.TU.utg435.45	evm.utg435.45.6.5c22f0e6	455	evm.utg435.45	777
evm.TU.utg435.45	evm.utg435.45.7.5c22f0e6	455	evm.utg435.45	777
evm.TU.utg435.48	evm.utg435.48.1.5c22f0e6	669	evm.utg435.48	694
evm.TU.utg435.55	evm.utg435.55.1.5c27951d	1049	evm.utg435.55	1268
evm.TU.utg435.55	evm.utg435.55.2.5c27951d	996	evm.utg435.55	1268
evm.TU.utg435.68	evm.utg435.68.1.5c22f0e7	562	evm.utg435.68	634
evm.TU.utg435.68	evm.utg435.68.2.5c22f0e7	541	evm.utg435.68	634
evm.TU.utg435.68	evm.utg435.68.3.5c22f0e7	463	evm.utg435.68	634
evm.TU.utg435.73	evm.utg435.73	384	evm.utg435.73.3.5c22f0e8	385
evm.TU.utg435.73	evm.utg435.73.1.5c22f0e8	384	evm.utg435.73.3.5c22f0e8	385
evm.TU.utg435.73	evm.utg435.73.2.5c22f0e8	384	evm.utg435.73.3.5c22f0e8	385
evm.TU.utg435.73	evm.utg435.73.4.5c22f0e8	379	evm.utg435.73.3.5c22f0e8	385
evm.TU.utg435.74	evm.utg435.74	318	evm.utg435.74.1.5c22f0eb	397
evm.TU.utg435.74	evm.utg435.74.2.5c22f0ec	275	evm.utg435.74.1.5c22f0eb	397
evm.TU.utg435.75	evm.utg435.75.1.5c27951b	690	evm.utg435.75	744
evm.TU.utg435.75	evm.utg435.75.2.5c27951b	632	evm.utg435.75	744
evm.TU.utg435.76	evm.utg435.76.1.5c22f0e9	179	evm.utg435.76	241
evm.TU.utg4351.5	evm.utg4351.5.1.5c22f0f0	294	evm.utg4351.5	308
evm.TU.utg436.4	evm.utg436.4.1.5c279525	576	evm.utg436.4	727
evm.TU.utg438.1	evm.utg438.1.1.5c22f0f3	199	evm.utg438.1	199
evm.TU.utg438.1	evm.utg438.1.1.5c22f0f3.1.5c279527	140	evm.utg438.1	199
evm.TU.utg438.14	evm.utg438.14.1.5c22f0f2	217	evm.utg438.14	298
evm.TU.utg438.15	evm.utg438.15.1.5c22f0f2	432	evm.utg438.15	432
evm.TU.utg438.3	evm.utg438.3.1.5c22f0f3	279	evm.utg438.3	318
evm.TU.utg438.31	evm.utg438.31.1.5c22f0f3	615	evm.utg438.31	644
evm.TU.utg438.5	evm.utg438.5.1.5c22f0f2	155	evm.utg438.5	219
evm.TU.utg43821.2	evm.utg43821.2.1.5c22f0f4	810	evm.utg43821.2	1108
evm.TU.utg4383.19	evm.utg4383.19.1.5c22f0f4	655	evm.utg4383.19	748
evm.TU.utg439.1.2	evm.utg439.1.2	381	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.1.2	evm.utg439.1.2.10.5c27952a	321	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.1.2	evm.utg439.1.2.2.5c27952a	522	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.1.2	evm.utg439.1.2.3.5c27952a	425	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.1.2	evm.utg439.1.2.4.5c27952a	417	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.1.2	evm.utg439.1.2.5.5c27952a	523	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.1.2	evm.utg439.1.2.6.5c27952a	285	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.1.2	evm.utg439.1.2.7.5c27952a	496	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.1.2	evm.utg439.1.2.8.5c27952a	321	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.1.2	evm.utg439.1.2.9.5c27952a	319	evm.utg439.1.2.1.5c279529	526
evm.TU.utg439.13	evm.utg439.13	282	evm.utg439.13.1.5c22f0f7	305
evm.TU.utg439.26	evm.utg439.26	155	evm.utg439.26.1.5c22f0f8	179
evm.TU.utg439.27	evm.utg439.27.1.5c22f0f8	646	evm.utg439.27	685
evm.TU.utg439.27	evm.utg439.27.2.5c22f0f8	564	evm.utg439.27	685
evm.TU.utg439.27	evm.utg439.27.2.5c22f0f8.1.5c27952c	409	evm.utg439.27	685
