gene_id	isoform_count	mrna_ids
evm.TU.utg435.76	2	evm.utg435.76,evm.utg435.76.1.5c22f0e9
evm.TU.utg435.77	1	evm.utg435.77
evm.TU.utg435.78	1	evm.utg435.78
evm.TU.utg435.79	1	evm.utg435.79
evm.TU.utg435.8	1	evm.utg435.8
evm.TU.utg435.80	1	evm.utg435.80
evm.TU.utg435.81	1	evm.utg435.81
evm.TU.utg435.82	1	evm.utg435.82
evm.TU.utg435.83	1	evm.utg435.83
evm.TU.utg435.84	1	evm.utg435.84
evm.TU.utg435.85	1	evm.utg435.85
evm.TU.utg435.86	1	evm.utg435.86
evm.TU.utg435.87	1	evm.utg435.87
evm.TU.utg435.88	1	evm.utg435.88
evm.TU.utg435.89	1	evm.utg435.89
evm.TU.utg435.9	1	evm.utg435.9
evm.TU.utg4351.1	1	evm.utg4351.1
evm.TU.utg4351.2	1	evm.utg4351.2
evm.TU.utg4351.3	1	evm.utg4351.3
evm.TU.utg4351.4	1	evm.utg4351.4
evm.TU.utg4351.5	2	evm.utg4351.5,evm.utg4351.5.1.5c22f0f0
evm.TU.utg436.1	1	evm.utg436.1
evm.TU.utg436.10	1	evm.utg436.10
evm.TU.utg436.11	1	evm.utg436.11
evm.TU.utg436.12	1	evm.utg436.12
evm.TU.utg436.13	1	evm.utg436.13
evm.TU.utg436.14	1	evm.utg436.14
evm.TU.utg436.15	1	evm.utg436.15
evm.TU.utg436.16	1	evm.utg436.16
evm.TU.utg436.18	1	evm.utg436.18
evm.TU.utg436.19	1	evm.utg436.19
evm.TU.utg436.2	1	evm.utg436.2
evm.TU.utg436.20	1	evm.utg436.20
evm.TU.utg436.21	1	evm.utg436.21
evm.TU.utg436.22	1	evm.utg436.22
evm.TU.utg436.23	1	evm.utg436.23
evm.TU.utg436.24	1	evm.utg436.24
evm.TU.utg436.25	1	evm.utg436.25
evm.TU.utg436.26	1	evm.utg436.26
evm.TU.utg436.27	1	evm.utg436.27
evm.TU.utg436.28	1	evm.utg436.28
evm.TU.utg436.29	1	evm.utg436.29
evm.TU.utg436.3	1	evm.utg436.3
evm.TU.utg436.30	1	evm.utg436.30
evm.TU.utg436.31	1	evm.utg436.31
evm.TU.utg436.32	1	evm.utg436.32
evm.TU.utg436.33	1	evm.utg436.33
evm.TU.utg436.34	1	evm.utg436.34
evm.TU.utg436.35	1	evm.utg436.35
evm.TU.utg436.36	1	evm.utg436.36
evm.TU.utg436.37	1	evm.utg436.37
evm.TU.utg436.38	1	evm.utg436.38
evm.TU.utg436.39	1	evm.utg436.39
evm.TU.utg436.4	2	evm.utg436.4,evm.utg436.4.1.5c279525
evm.TU.utg436.40	1	evm.utg436.40
evm.TU.utg436.41	1	evm.utg436.41
evm.TU.utg436.42	1	evm.utg436.42
evm.TU.utg436.43	1	evm.utg436.43
evm.TU.utg436.44	1	evm.utg436.44
evm.TU.utg436.45	1	evm.utg436.45
evm.TU.utg436.46	1	evm.utg436.46
evm.TU.utg436.47	1	evm.utg436.47
evm.TU.utg436.48	1	evm.utg436.48
evm.TU.utg436.49	1	evm.utg436.49
evm.TU.utg436.5	1	evm.utg436.5
evm.TU.utg436.50	1	evm.utg436.50
evm.TU.utg436.51	1	evm.utg436.51
evm.TU.utg436.52	1	evm.utg436.52
evm.TU.utg436.6	1	evm.utg436.6
evm.TU.utg436.7	1	evm.utg436.7
evm.TU.utg436.8	1	evm.utg436.8
evm.TU.utg436.9	1	evm.utg436.9
evm.TU.utg438.1	3	evm.utg438.1,evm.utg438.1.1.5c22f0f3,evm.utg438.1.1.5c22f0f3.1.5c279527
evm.TU.utg438.10	1	evm.utg438.10
evm.TU.utg438.11	1	evm.utg438.11
evm.TU.utg438.12	1	evm.utg438.12
evm.TU.utg438.13	1	evm.utg438.13
evm.TU.utg438.14	2	evm.utg438.14,evm.utg438.14.1.5c22f0f2
evm.TU.utg438.15	2	evm.utg438.15,evm.utg438.15.1.5c22f0f2
evm.TU.utg438.16.17	1	evm.utg438.16.17
evm.TU.utg438.18	1	evm.utg438.18
evm.TU.utg438.19	1	evm.utg438.19
evm.TU.utg438.2	1	evm.utg438.2
evm.TU.utg438.20	1	evm.utg438.20
evm.TU.utg438.21	1	evm.utg438.21
evm.TU.utg438.22	1	evm.utg438.22
evm.TU.utg438.23	1	evm.utg438.23
evm.TU.utg438.24	1	evm.utg438.24
evm.TU.utg438.25	1	evm.utg438.25
evm.TU.utg438.26	1	evm.utg438.26
evm.TU.utg438.27	1	evm.utg438.27
evm.TU.utg438.3	2	evm.utg438.3,evm.utg438.3.1.5c22f0f3
evm.TU.utg438.30	1	evm.utg438.30
evm.TU.utg438.31	2	evm.utg438.31,evm.utg438.31.1.5c22f0f3
evm.TU.utg438.32	1	evm.utg438.32
evm.TU.utg438.4	1	evm.utg438.4
evm.TU.utg438.5	2	evm.utg438.5,evm.utg438.5.1.5c22f0f2
evm.TU.utg438.6	1	evm.utg438.6
evm.TU.utg438.7	1	evm.utg438.7
evm.TU.utg438.9	1	evm.utg438.9
evm.TU.utg43821.1	1	evm.utg43821.1
evm.TU.utg43821.10	1	evm.utg43821.10
evm.TU.utg43821.11	1	evm.utg43821.11
evm.TU.utg43821.12	1	evm.utg43821.12
evm.TU.utg43821.2	2	evm.utg43821.2,evm.utg43821.2.1.5c22f0f4
evm.TU.utg43821.3	1	evm.utg43821.3
evm.TU.utg43821.4	1	evm.utg43821.4
evm.TU.utg43821.5	1	evm.utg43821.5
evm.TU.utg43821.6	1	evm.utg43821.6
evm.TU.utg43821.7	1	evm.utg43821.7
evm.TU.utg43821.8	1	evm.utg43821.8
evm.TU.utg43821.9	1	evm.utg43821.9
evm.TU.utg4383.1	1	evm.utg4383.1
evm.TU.utg4383.10	1	evm.utg4383.10
evm.TU.utg4383.11	1	evm.utg4383.11
evm.TU.utg4383.12	1	evm.utg4383.12
evm.TU.utg4383.13	1	evm.utg4383.13
evm.TU.utg4383.14	1	evm.utg4383.14
evm.TU.utg4383.15	1	evm.utg4383.15
evm.TU.utg4383.16	1	evm.utg4383.16
evm.TU.utg4383.17	1	evm.utg4383.17
evm.TU.utg4383.18	1	evm.utg4383.18
evm.TU.utg4383.19	2	evm.utg4383.19.1.5c22f0f4,evm.utg4383.19
evm.TU.utg4383.2	1	evm.utg4383.2
evm.TU.utg4383.20	1	evm.utg4383.20
evm.TU.utg4383.21	1	evm.utg4383.21
evm.TU.utg4383.22	1	evm.utg4383.22
evm.TU.utg4383.23	1	evm.utg4383.23
evm.TU.utg4383.24	1	evm.utg4383.24
evm.TU.utg4383.25	1	evm.utg4383.25
evm.TU.utg4383.26	1	evm.utg4383.26
evm.TU.utg4383.27	1	evm.utg4383.27
evm.TU.utg4383.28	1	evm.utg4383.28
evm.TU.utg4383.29	1	evm.utg4383.29
evm.TU.utg4383.3	1	evm.utg4383.3
evm.TU.utg4383.30	1	evm.utg4383.30
evm.TU.utg4383.31	1	evm.utg4383.31
evm.TU.utg4383.4	1	evm.utg4383.4
evm.TU.utg4383.5	1	evm.utg4383.5
evm.TU.utg4383.6	1	evm.utg4383.6
evm.TU.utg4383.7	1	evm.utg4383.7
evm.TU.utg4383.8	1	evm.utg4383.8
evm.TU.utg4383.9	1	evm.utg4383.9
evm.TU.utg439.1.2	11	evm.utg439.1.2,evm.utg439.1.2.1.5c279529,evm.utg439.1.2.2.5c27952a,evm.utg439.1.2.3.5c27952a,evm.utg439.1.2.4.5c27952a,evm.utg439.1.2.5.5c27952a,evm.utg439.1.2.6.5c27952a,evm.utg439.1.2.7.5c27952a,evm.utg439.1.2.8.5c27952a,evm.utg439.1.2.9.5c27952a,evm.utg439.1.2.10.5c27952a
evm.TU.utg439.10	1	evm.utg439.10
evm.TU.utg439.11	1	evm.utg439.11
evm.TU.utg439.12	1	evm.utg439.12
evm.TU.utg439.13	2	evm.utg439.13.1.5c22f0f7,evm.utg439.13
evm.TU.utg439.14	1	evm.utg439.14
evm.TU.utg439.15	1	evm.utg439.15
evm.TU.utg439.16	1	evm.utg439.16
evm.TU.utg439.17	1	evm.utg439.17
evm.TU.utg439.18	1	evm.utg439.18
evm.TU.utg439.19	1	evm.utg439.19
evm.TU.utg439.20	1	evm.utg439.20
evm.TU.utg439.21	1	evm.utg439.21
evm.TU.utg439.22	1	evm.utg439.22
evm.TU.utg439.23	1	evm.utg439.23
evm.TU.utg439.24	1	evm.utg439.24
evm.TU.utg439.25	1	evm.utg439.25
evm.TU.utg439.26	2	evm.utg439.26,evm.utg439.26.1.5c22f0f8
evm.TU.utg439.27	7	evm.utg439.27,evm.utg439.27.1.5c22f0f8,evm.utg439.27.2.5c22f0f8,evm.utg439.27.3.5c22f0f8,evm.utg439.27.4.5c22f0f8,evm.utg439.27.5.5c22f0f8,evm.utg439.27.2.5c22f0f8.1.5c27952c
evm.TU.utg439.28	1	evm.utg439.28
evm.TU.utg439.29	1	evm.utg439.29
evm.TU.utg439.3	1	evm.utg439.3
evm.TU.utg439.30	1	evm.utg439.30
evm.TU.utg439.31	1	evm.utg439.31
evm.TU.utg439.32	1	evm.utg439.32
evm.TU.utg439.33	1	evm.utg439.33
evm.TU.utg439.34	1	evm.utg439.34
evm.TU.utg439.35	1	evm.utg439.35
evm.TU.utg439.36	1	evm.utg439.36
evm.TU.utg439.37	2	evm.utg439.37.1.5c22f0f9,evm.utg439.37
evm.TU.utg439.38	2	evm.utg439.38,evm.utg439.38.1.5c22f0f9
evm.TU.utg439.39	1	evm.utg439.39
evm.TU.utg439.4	1	evm.utg439.4
evm.TU.utg439.40	1	evm.utg439.40
evm.TU.utg439.41	1	evm.utg439.41
evm.TU.utg439.42	1	evm.utg439.42
evm.TU.utg439.43	1	evm.utg439.43
evm.TU.utg439.44	1	evm.utg439.44
evm.TU.utg439.45	1	evm.utg439.45
evm.TU.utg439.46	1	evm.utg439.46
evm.TU.utg439.47	1	evm.utg439.47
evm.TU.utg439.48	1	evm.utg439.48
evm.TU.utg439.49	3	evm.utg439.49,evm.utg439.49.1.5c22f0fa,evm.utg439.49.1.5c22f0fa.1.5c27952e
evm.TU.utg439.5	4	evm.utg439.5,evm.utg439.5.1.5c22f0f6,evm.utg439.5.2.5c22f0f6,evm.utg439.5.2.5c22f0f6.1.5c27952b
evm.TU.utg439.52	3	evm.utg439.52.1.5c279529,evm.utg439.52,evm.utg439.52.2.5c279529
evm.TU.utg439.53	1	evm.utg439.53
evm.TU.utg439.54	1	evm.utg439.54
evm.TU.utg439.55	4	evm.utg439.55,evm.utg439.55.1.5c22f0fa,evm.utg439.55.2.5c22f0fa,evm.utg439.55.3.5c22f0fb
evm.TU.utg439.56	1	evm.utg439.56
evm.TU.utg439.6	1	evm.utg439.6
evm.TU.utg439.7	1	evm.utg439.7
evm.TU.utg439.8	1	evm.utg439.8
evm.TU.utg439.9	1	evm.utg439.9
evm.TU.utg4398.1	1	evm.utg4398.1
evm.TU.utg4398.10	1	evm.utg4398.10
evm.TU.utg4398.11	1	evm.utg4398.11
evm.TU.utg4398.12	1	evm.utg4398.12
evm.TU.utg4398.13	1	evm.utg4398.13
evm.TU.utg4398.14	1	evm.utg4398.14
evm.TU.utg4398.15	1	evm.utg4398.15
evm.TU.utg4398.16	1	evm.utg4398.16
evm.TU.utg4398.17	1	evm.utg4398.17
evm.TU.utg4398.18	1	evm.utg4398.18
evm.TU.utg4398.19	1	evm.utg4398.19
evm.TU.utg4398.2	1	evm.utg4398.2
evm.TU.utg4398.20	1	evm.utg4398.20
evm.TU.utg4398.21	1	evm.utg4398.21
evm.TU.utg4398.3	1	evm.utg4398.3
evm.TU.utg4398.4	1	evm.utg4398.4
evm.TU.utg4398.5	1	evm.utg4398.5
evm.TU.utg4398.6	1	evm.utg4398.6
evm.TU.utg4398.7	1	evm.utg4398.7
evm.TU.utg4398.8	1	evm.utg4398.8
evm.TU.utg4398.9	1	evm.utg4398.9
evm.TU.utg44086.1	1	evm.utg44086.1
evm.TU.utg44086.2	1	evm.utg44086.2
evm.TU.utg44086.5	1	evm.utg44086.5
evm.TU.utg441.1	1	evm.utg441.1
evm.TU.utg441.10	1	evm.utg441.10
evm.TU.utg441.11	3	evm.utg441.11.2.5c22f0fe,evm.utg441.11,evm.utg441.11.1.5c22f0fe
evm.TU.utg441.12	1	evm.utg441.12
evm.TU.utg441.13	1	evm.utg441.13
evm.TU.utg441.14	1	evm.utg441.14
evm.TU.utg441.15	1	evm.utg441.15
evm.TU.utg441.16	1	evm.utg441.16
evm.TU.utg441.17	1	evm.utg441.17
evm.TU.utg441.18	2	evm.utg441.18,evm.utg441.18.1.5c22f0fe
evm.TU.utg441.19	1	evm.utg441.19
evm.TU.utg441.2	1	evm.utg441.2
evm.TU.utg441.20	1	evm.utg441.20
evm.TU.utg441.21	1	evm.utg441.21
evm.TU.utg441.22	1	evm.utg441.22
evm.TU.utg441.23	1	evm.utg441.23
evm.TU.utg441.24	1	evm.utg441.24
evm.TU.utg441.25	1	evm.utg441.25
evm.TU.utg441.26.32	1	evm.utg441.26.32
evm.TU.utg441.27	1	evm.utg441.27
evm.TU.utg441.29	1	evm.utg441.29
evm.TU.utg441.3	1	evm.utg441.3
evm.TU.utg441.30	1	evm.utg441.30
evm.TU.utg441.31	1	evm.utg441.31
evm.TU.utg441.33	1	evm.utg441.33
evm.TU.utg441.34	1	evm.utg441.34
evm.TU.utg441.35	1	evm.utg441.35
evm.TU.utg441.36	1	evm.utg441.36
evm.TU.utg441.37	1	evm.utg441.37
evm.TU.utg441.38	1	evm.utg441.38
evm.TU.utg441.39	1	evm.utg441.39
evm.TU.utg441.4	1	evm.utg441.4
evm.TU.utg441.41	1	evm.utg441.41
evm.TU.utg441.42	1	evm.utg441.42
evm.TU.utg441.43	1	evm.utg441.43
evm.TU.utg441.44	1	evm.utg441.44
evm.TU.utg441.45	1	evm.utg441.45
evm.TU.utg441.46	1	evm.utg441.46
evm.TU.utg441.47	1	evm.utg441.47
evm.TU.utg441.48	1	evm.utg441.48
evm.TU.utg441.5	1	evm.utg441.5
evm.TU.utg441.6	1	evm.utg441.6
evm.TU.utg441.7	1	evm.utg441.7
evm.TU.utg441.8	1	evm.utg441.8
evm.TU.utg441.9	1	evm.utg441.9
evm.TU.utg4428.1	1	evm.utg4428.1
evm.TU.utg4428.10	1	evm.utg4428.10
evm.TU.utg4428.11	1	evm.utg4428.11
evm.TU.utg4428.12	1	evm.utg4428.12
evm.TU.utg4428.13	1	evm.utg4428.13
evm.TU.utg4428.14	1	evm.utg4428.14
evm.TU.utg4428.17	1	evm.utg4428.17
evm.TU.utg4428.18	1	evm.utg4428.18
evm.TU.utg4428.19	1	evm.utg4428.19
evm.TU.utg4428.2	1	evm.utg4428.2
evm.TU.utg4428.22	1	evm.utg4428.22
evm.TU.utg4428.3	1	evm.utg4428.3
evm.TU.utg4428.5	1	evm.utg4428.5
evm.TU.utg4428.6	1	evm.utg4428.6
evm.TU.utg4428.7	1	evm.utg4428.7
evm.TU.utg4428.8	1	evm.utg4428.8
evm.TU.utg4428.9	1	evm.utg4428.9
evm.TU.utg44402.1	1	evm.utg44402.1
evm.TU.utg44402.2	1	evm.utg44402.2
evm.TU.utg44402.3	1	evm.utg44402.3
evm.TU.utg44408.1	1	evm.utg44408.1
evm.TU.utg44408.10	1	evm.utg44408.10
evm.TU.utg44408.2	1	evm.utg44408.2
evm.TU.utg44408.3	1	evm.utg44408.3
evm.TU.utg44408.4	2	evm.utg44408.4,evm.utg44408.4.1.5c22f0ff
evm.TU.utg44408.5	1	evm.utg44408.5
evm.TU.utg44408.6	1	evm.utg44408.6
evm.TU.utg44408.7	1	evm.utg44408.7
evm.TU.utg44408.8	2	evm.utg44408.8,evm.utg44408.8.1.5c22f0ff
evm.TU.utg44408.9	1	evm.utg44408.9
evm.TU.utg44416.1	1	evm.utg44416.1
evm.TU.utg44416.2	1	evm.utg44416.2
evm.TU.utg4451.1	1	evm.utg4451.1
evm.TU.utg4451.10	1	evm.utg4451.10
evm.TU.utg4451.11	1	evm.utg4451.11
evm.TU.utg4451.12	1	evm.utg4451.12
evm.TU.utg4451.13	1	evm.utg4451.13
evm.TU.utg4451.14	1	evm.utg4451.14
evm.TU.utg4451.15	1	evm.utg4451.15
evm.TU.utg4451.16	1	evm.utg4451.16
evm.TU.utg4451.17	1	evm.utg4451.17
evm.TU.utg4451.18	1	evm.utg4451.18
evm.TU.utg4451.19	1	evm.utg4451.19
evm.TU.utg4451.2	1	evm.utg4451.2
evm.TU.utg4451.20	1	evm.utg4451.20
evm.TU.utg4451.21	1	evm.utg4451.21
evm.TU.utg4451.22	1	evm.utg4451.22
evm.TU.utg4451.3	1	evm.utg4451.3
evm.TU.utg4451.4	1	evm.utg4451.4
evm.TU.utg4451.5	1	evm.utg4451.5
evm.TU.utg4451.6	1	evm.utg4451.6
evm.TU.utg4451.7	1	evm.utg4451.7
evm.TU.utg4451.8	1	evm.utg4451.8
evm.TU.utg4451.9	1	evm.utg4451.9
evm.TU.utg4455.1	1	evm.utg4455.1
evm.TU.utg4455.10	1	evm.utg4455.10
evm.TU.utg4455.11	1	evm.utg4455.11
evm.TU.utg4455.12	1	evm.utg4455.12
evm.TU.utg4455.13	1	evm.utg4455.13
evm.TU.utg4455.14	1	evm.utg4455.14
evm.TU.utg4455.15	1	evm.utg4455.15
evm.TU.utg4455.16	1	evm.utg4455.16
evm.TU.utg4455.17	1	evm.utg4455.17
evm.TU.utg4455.18	1	evm.utg4455.18
evm.TU.utg4455.19	1	evm.utg4455.19
evm.TU.utg4455.2	2	evm.utg4455.2,evm.utg4455.2.1.5c22f103
evm.TU.utg4455.20	1	evm.utg4455.20
evm.TU.utg4455.21	1	evm.utg4455.21
evm.TU.utg4455.22	1	evm.utg4455.22
evm.TU.utg4455.23	1	evm.utg4455.23
evm.TU.utg4455.24	1	evm.utg4455.24
evm.TU.utg4455.25	1	evm.utg4455.25
evm.TU.utg4455.26	1	evm.utg4455.26
evm.TU.utg4455.27	4	evm.utg4455.27.1.5c22f104,evm.utg4455.27,evm.utg4455.27.2.5c22f104,evm.utg4455.27.3.5c22f104
evm.TU.utg4455.28	1	evm.utg4455.28
evm.TU.utg4455.29	1	evm.utg4455.29
evm.TU.utg4455.3	1	evm.utg4455.3
evm.TU.utg4455.30	1	evm.utg4455.30
evm.TU.utg4455.31	1	evm.utg4455.31
evm.TU.utg4455.32	1	evm.utg4455.32
evm.TU.utg4455.33	1	evm.utg4455.33
evm.TU.utg4455.34	1	evm.utg4455.34
evm.TU.utg4455.35	1	evm.utg4455.35
evm.TU.utg4455.36	1	evm.utg4455.36
evm.TU.utg4455.37	1	evm.utg4455.37
evm.TU.utg4455.38	1	evm.utg4455.38
evm.TU.utg4455.39	3	evm.utg4455.39,evm.utg4455.39.1.5c22f105,evm.utg4455.39.1.5c22f105.1.5c279536
evm.TU.utg4455.4	2	evm.utg4455.4.1.5c22f101,evm.utg4455.4
evm.TU.utg4455.40	1	evm.utg4455.40
evm.TU.utg4455.41	3	evm.utg4455.41,evm.utg4455.41.1.5c22f106,evm.utg4455.41.2.5c22f106
evm.TU.utg4455.42	1	evm.utg4455.42
evm.TU.utg4455.43	1	evm.utg4455.43
evm.TU.utg4455.44	1	evm.utg4455.44
evm.TU.utg4455.45	1	evm.utg4455.45
evm.TU.utg4455.46	1	evm.utg4455.46
evm.TU.utg4455.47	1	evm.utg4455.47
evm.TU.utg4455.48	1	evm.utg4455.48
evm.TU.utg4455.49	1	evm.utg4455.49
evm.TU.utg4455.5	1	evm.utg4455.5
evm.TU.utg4455.50	1	evm.utg4455.50
evm.TU.utg4455.51	1	evm.utg4455.51
evm.TU.utg4455.52	1	evm.utg4455.52
evm.TU.utg4455.53	1	evm.utg4455.53
evm.TU.utg4455.54	1	evm.utg4455.54
evm.TU.utg4455.55	1	evm.utg4455.55
evm.TU.utg4455.56	1	evm.utg4455.56
evm.TU.utg4455.57	1	evm.utg4455.57
evm.TU.utg4455.58	1	evm.utg4455.58
evm.TU.utg4455.59	1	evm.utg4455.59
evm.TU.utg4455.6	1	evm.utg4455.6
evm.TU.utg4455.60	1	evm.utg4455.60
evm.TU.utg4455.61	1	evm.utg4455.61
evm.TU.utg4455.62	1	evm.utg4455.62
evm.TU.utg4455.63	1	evm.utg4455.63
evm.TU.utg4455.64	1	evm.utg4455.64
evm.TU.utg4455.65	1	evm.utg4455.65
evm.TU.utg4455.66	1	evm.utg4455.66
evm.TU.utg4455.67	1	evm.utg4455.67
evm.TU.utg4455.68	1	evm.utg4455.68
evm.TU.utg4455.69	1	evm.utg4455.69
evm.TU.utg4455.7	1	evm.utg4455.7
evm.TU.utg4455.70	1	evm.utg4455.70
evm.TU.utg4455.71	1	evm.utg4455.71
evm.TU.utg4455.72	1	evm.utg4455.72
evm.TU.utg4455.73	1	evm.utg4455.73
evm.TU.utg4455.74	1	evm.utg4455.74
evm.TU.utg4455.75	1	evm.utg4455.75
evm.TU.utg4455.76	1	evm.utg4455.76
evm.TU.utg4455.77	1	evm.utg4455.77
evm.TU.utg4455.78	1	evm.utg4455.78
evm.TU.utg4455.79	3	evm.utg4455.79.1.5c22f102,evm.utg4455.79.2.5c22f102,evm.utg4455.79
evm.TU.utg4455.8	1	evm.utg4455.8
evm.TU.utg4455.80	1	evm.utg4455.80
evm.TU.utg4455.81	1	evm.utg4455.81
evm.TU.utg4455.82	1	evm.utg4455.82
evm.TU.utg4455.83	4	evm.utg4455.83.1.5c22f103,evm.utg4455.83,evm.utg4455.83.2.5c22f103,evm.utg4455.83.3.5c22f103
evm.TU.utg4455.84	1	evm.utg4455.84
evm.TU.utg4455.85	1	evm.utg4455.85
evm.TU.utg4455.86	1	evm.utg4455.86
evm.TU.utg4455.87	1	evm.utg4455.87
evm.TU.utg4455.88	1	evm.utg4455.88
evm.TU.utg4455.89	1	evm.utg4455.89
evm.TU.utg4455.9	3	evm.utg4455.9,evm.utg4455.9.1.5c22f104,evm.utg4455.9.1.5c22f104.1.5c279535
evm.TU.utg4464.1	1	evm.utg4464.1
evm.TU.utg4464.10	1	evm.utg4464.10
evm.TU.utg4464.11	1	evm.utg4464.11
evm.TU.utg4464.12	1	evm.utg4464.12
evm.TU.utg4464.13	1	evm.utg4464.13
evm.TU.utg4464.14	1	evm.utg4464.14
evm.TU.utg4464.15	1	evm.utg4464.15
evm.TU.utg4464.16	1	evm.utg4464.16
evm.TU.utg4464.17	1	evm.utg4464.17
evm.TU.utg4464.18	1	evm.utg4464.18
evm.TU.utg4464.19	1	evm.utg4464.19
evm.TU.utg4464.2	1	evm.utg4464.2
evm.TU.utg4464.20	1	evm.utg4464.20
evm.TU.utg4464.21	2	evm.utg4464.21,evm.utg4464.21.1.5c22f109
evm.TU.utg4464.22	1	evm.utg4464.22
evm.TU.utg4464.23	1	evm.utg4464.23
evm.TU.utg4464.24	1	evm.utg4464.24
evm.TU.utg4464.25	1	evm.utg4464.25
evm.TU.utg4464.26	1	evm.utg4464.26
evm.TU.utg4464.27	1	evm.utg4464.27
evm.TU.utg4464.28	1	evm.utg4464.28
evm.TU.utg4464.29	1	evm.utg4464.29
evm.TU.utg4464.3	1	evm.utg4464.3
evm.TU.utg4464.30	1	evm.utg4464.30
evm.TU.utg4464.31	1	evm.utg4464.31
evm.TU.utg4464.4	1	evm.utg4464.4
evm.TU.utg4464.5	1	evm.utg4464.5
evm.TU.utg4464.6	1	evm.utg4464.6
evm.TU.utg4464.7	1	evm.utg4464.7
evm.TU.utg4464.8	1	evm.utg4464.8
evm.TU.utg4464.9	1	evm.utg4464.9
evm.TU.utg4468.1	1	evm.utg4468.1
evm.TU.utg4468.10	1	evm.utg4468.10
evm.TU.utg4468.11	1	evm.utg4468.11
evm.TU.utg4468.12	1	evm.utg4468.12
evm.TU.utg4468.13	1	evm.utg4468.13
evm.TU.utg4468.14	1	evm.utg4468.14
evm.TU.utg4468.15	1	evm.utg4468.15
evm.TU.utg4468.16	1	evm.utg4468.16
evm.TU.utg4468.17	1	evm.utg4468.17
evm.TU.utg4468.18	2	evm.utg4468.18,evm.utg4468.18.1.5c22f10b
evm.TU.utg4468.19	1	evm.utg4468.19
evm.TU.utg4468.2	1	evm.utg4468.2
evm.TU.utg4468.20.22	1	evm.utg4468.20.22
evm.TU.utg4468.21	1	evm.utg4468.21
evm.TU.utg4468.23	1	evm.utg4468.23
evm.TU.utg4468.24	1	evm.utg4468.24
evm.TU.utg4468.25	1	evm.utg4468.25
evm.TU.utg4468.26	1	evm.utg4468.26
evm.TU.utg4468.27	1	evm.utg4468.27
evm.TU.utg4468.28	1	evm.utg4468.28
evm.TU.utg4468.29	1	evm.utg4468.29
evm.TU.utg4468.3	1	evm.utg4468.3
evm.TU.utg4468.30	1	evm.utg4468.30
evm.TU.utg4468.31	1	evm.utg4468.31
evm.TU.utg4468.32	1	evm.utg4468.32
evm.TU.utg4468.33	1	evm.utg4468.33
evm.TU.utg4468.34	1	evm.utg4468.34
evm.TU.utg4468.35	1	evm.utg4468.35
evm.TU.utg4468.36	1	evm.utg4468.36
evm.TU.utg4468.37	1	evm.utg4468.37
evm.TU.utg4468.4	1	evm.utg4468.4
evm.TU.utg4468.40.39	2	evm.utg4468.40.39,evm.utg4468.40.39.1.5c27953b
evm.TU.utg4468.41	6	evm.utg4468.41.1.5c22f10a,evm.utg4468.41.2.5c22f10a,evm.utg4468.41.3.5c22f10a,evm.utg4468.41,evm.utg4468.41.4.5c22f10a,evm.utg4468.41.1.5c22f10a.1.5c27953a
evm.TU.utg4468.5	1	evm.utg4468.5
evm.TU.utg4468.7	1	evm.utg4468.7
evm.TU.utg4468.8	1	evm.utg4468.8
evm.TU.utg4468.9	1	evm.utg4468.9
evm.TU.utg44757.1	1	evm.utg44757.1
evm.TU.utg44757.2	1	evm.utg44757.2
evm.TU.utg44757.3	1	evm.utg44757.3
evm.TU.utg44757.4	1	evm.utg44757.4
evm.TU.utg44757.5	1	evm.utg44757.5
evm.TU.utg44757.6	1	evm.utg44757.6
evm.TU.utg448653.1	1	evm.utg448653.1
evm.TU.utg448653.2	1	evm.utg448653.2
evm.TU.utg448653.3	1	evm.utg448653.3
evm.TU.utg448653.4	1	evm.utg448653.4
evm.TU.utg4501.1	1	evm.utg4501.1
evm.TU.utg4501.10	1	evm.utg4501.10
evm.TU.utg4501.11	1	evm.utg4501.11
evm.TU.utg4501.12	1	evm.utg4501.12
evm.TU.utg4501.13	1	evm.utg4501.13
evm.TU.utg4501.14	1	evm.utg4501.14
evm.TU.utg4501.15	1	evm.utg4501.15
evm.TU.utg4501.16	1	evm.utg4501.16
evm.TU.utg4501.17	1	evm.utg4501.17
evm.TU.utg4501.18	1	evm.utg4501.18
evm.TU.utg4501.19	2	evm.utg4501.19,evm.utg4501.19.1.5c22f110
evm.TU.utg4501.2	1	evm.utg4501.2
evm.TU.utg4501.20	1	evm.utg4501.20
evm.TU.utg4501.3	2	evm.utg4501.3,evm.utg4501.3.1.5c22f110
evm.TU.utg4501.4	1	evm.utg4501.4
evm.TU.utg4501.5	1	evm.utg4501.5
evm.TU.utg4501.6	1	evm.utg4501.6
evm.TU.utg4501.7	1	evm.utg4501.7
evm.TU.utg4501.8	1	evm.utg4501.8
evm.TU.utg4501.9	1	evm.utg4501.9
evm.TU.utg4502.1	1	evm.utg4502.1
evm.TU.utg4502.10	1	evm.utg4502.10
evm.TU.utg4502.11	1	evm.utg4502.11
evm.TU.utg4502.12	1	evm.utg4502.12
evm.TU.utg4502.13	1	evm.utg4502.13
evm.TU.utg4502.14	2	evm.utg4502.14.1.5c22f112,evm.utg4502.14
evm.TU.utg4502.15	1	evm.utg4502.15
evm.TU.utg4502.16	1	evm.utg4502.16
evm.TU.utg4502.2	1	evm.utg4502.2
evm.TU.utg4502.3	1	evm.utg4502.3
