mrna_id	protein_length
evm.utg1278.72	138
evm.utg1278.72.1.5c22e9e2	106
evm.utg1278.73	84
evm.utg1278.74	494
evm.utg1278.75	278
evm.utg1278.76.1.5c22e9d7	750
evm.utg1278.76.2.5c22e9d7	759
evm.utg1278.76	812
evm.utg1278.77	307
evm.utg1278.78	504
evm.utg1278.79	149
evm.utg1278.80	1047
evm.utg1278.81	403
evm.utg1278.82	373
evm.utg1278.83	384
evm.utg1278.84	401
evm.utg1278.85	272
evm.utg1278.86	377
evm.utg1278.87	98
evm.utg1278.88	83
evm.utg1278.89	480
evm.utg1278.89.1.5c22e9d8	480
evm.utg1281.1	138
evm.utg1281.2	286
evm.utg1281.3	421
evm.utg1281.4	1125
evm.utg1281.5	415
evm.utg1281.6	657
evm.utg1281.7	122
evm.utg1281.8.1.5c22e9e3	430
evm.utg1281.8	409
evm.utg1281.9	625
evm.utg1281.10	942
evm.utg1281.11	90
evm.utg1281.12	1397
evm.utg1281.12.1.5c22e9e4	1419
evm.utg1281.13	377
evm.utg1281.14	193
evm.utg1281.15.1.5c22e9e4	193
evm.utg1281.15	193
evm.utg1281.16	895
evm.utg1281.17	644
evm.utg1281.18	951
evm.utg1281.19	235
evm.utg1281.20.23	350
evm.utg1281.21	536
evm.utg1281.22	407
evm.utg1281.24	986
evm.utg1281.25	493
evm.utg1281.26	488
evm.utg1281.27	1035
evm.utg1281.28	248
evm.utg1281.29	785
evm.utg1281.30	292
evm.utg1281.31	303
evm.utg1281.32	886
evm.utg1281.33	1173
evm.utg1281.34	178
evm.utg1281.35	717
evm.utg1281.36	323
evm.utg1281.37	91
evm.utg1285.1	137
evm.utg1285.2	264
evm.utg1285.3.5	483
evm.utg1285.3.5.1.5c278fab	484
evm.utg1285.3.5.2.5c278fab	484
evm.utg1285.3.5.3.5c278fab	451
evm.utg1285.3.5.4.5c278fab	409
evm.utg1285.4	157
evm.utg1285.6	343
evm.utg1285.7	970
evm.utg1285.8	111
evm.utg1285.9	90
evm.utg1285.10	201
evm.utg1285.11	251
evm.utg1285.12	723
evm.utg1285.13	565
evm.utg1285.14	370
evm.utg1285.15	183
evm.utg1285.16	1113
evm.utg1285.16.1.5c22e9f3	989
evm.utg1285.16.1.5c22e9f3.1.5c278fab	918
evm.utg1285.17	454
evm.utg1285.18	106
evm.utg1285.19	375
evm.utg1285.20	139
evm.utg1285.21	75
evm.utg1285.22	92
evm.utg1285.23	1019
evm.utg1285.24	685
evm.utg1285.25	164
evm.utg1285.26	361
evm.utg1285.27	952
evm.utg1285.28.1.5c22e9ed	559
evm.utg1285.28	643
evm.utg1285.29	980
evm.utg1285.30	342
evm.utg1285.31	288
evm.utg1285.31.1.5c22e9f3	241
evm.utg1285.32	576
evm.utg1285.33	313
evm.utg1285.34	585
evm.utg1285.35	145
evm.utg1285.36	381
evm.utg1285.37	236
evm.utg1285.38	248
evm.utg1285.39	84
evm.utg1285.40	483
evm.utg1285.41	110
evm.utg1285.42	145
evm.utg1285.43	82
evm.utg1285.44	255
evm.utg1285.44.1.5c22e9ef	255
evm.utg1285.44.2.5c22e9ef	255
evm.utg1285.44.3.5c22e9ef	200
evm.utg1285.45	1706
evm.utg1285.45.1.5c22e9f4	1888
evm.utg1285.46	2026
evm.utg1285.47.1.5c22e9f4	275
evm.utg1285.47	273
evm.utg1285.48	1049
evm.utg1285.48.1.5c22e9f0	830
evm.utg1285.49	293
evm.utg1285.49.1.5c22e9f4	289
evm.utg1285.50	374
evm.utg1285.51	500
evm.utg1285.52	383
evm.utg1285.53	98
evm.utg1285.54	1178
evm.utg1285.54.1.5c22e9f5	1184
evm.utg1285.54.2.5c22e9f5	1166
evm.utg1285.55	168
evm.utg1285.56	266
evm.utg1285.57	270
evm.utg1285.57.1.5c22e9f5	246
utg1285.evm.utg1389.39.1.5c22ea79.mrna2	270
evm.utg1285.58	353
evm.utg1285.59	331
evm.utg1285.60	290
evm.utg1285.61	453
evm.utg1285.62	456
utg1285.equina_smart_1432460.mrna1	57
evm.utg1285.63	199
evm.utg1285.64	303
evm.utg1285.65	150
evm.utg1285.66	217
evm.utg1285.67	1013
utg1285.equina_smart_1432494.mrna1	64
evm.utg1285.68	217
evm.utg1285.69	911
evm.utg1285.70	250
evm.utg1285.71	627
evm.utg1285.72	1197
evm.utg1285.72.1.5c22e9f6	1102
evm.utg1285.73	860
evm.utg1285.74.75.1.5c278fad	471
evm.utg1285.74.75	509
evm.utg1285.74.75.2.5c278fad	471
evm.utg1285.74.75.3.5c278fae	675
evm.utg1285.76	851
evm.utg1285.77	90
evm.utg1285.78	218
evm.utg1285.79	442
evm.utg1285.80	334
evm.utg1285.81	508
evm.utg1285.82	303
utg1285.equina_smart_1757869.mrna1	104
evm.utg1285.83	269
evm.utg1285.84	669
evm.utg1285.85	986
evm.utg1285.86	1172
evm.utg1285.87	157
evm.utg1285.88	1043
evm.utg1285.89	463
utg1285.equina_smart_1688928.mrna1	41
evm.utg1285.90	1147
evm.utg1285.91	152
evm.utg1285.92	154
evm.utg1285.93	224
evm.utg1285.94	274
evm.utg1285.94.1.5c22e9f1	274
evm.utg1285.95	538
evm.utg1285.95.1.5c22e9f8	447
evm.utg1285.96	747
evm.utg1290.1	317
evm.utg1290.2	213
evm.utg1290.3	234
evm.utg1290.4	700
evm.utg1290.4.1.5c22ea0c	643
evm.utg1290.5	114
evm.utg1290.6	519
evm.utg1290.8	513
evm.utg1290.8.1.5c22ea08	513
evm.utg1290.8.2.5c22ea09	426
evm.utg1290.8.2.5c22ea09.1.5c278fb6	356
evm.utg1290.8.2.5c22ea09.2.5c278fb6	315
evm.utg1290.7	68
evm.utg1290.9	597
evm.utg1290.9.1.5c22ea0d	568
evm.utg1290.10	570
evm.utg1290.11	141
evm.utg1290.12	141
evm.utg1290.13	479
evm.utg1290.14	223
evm.utg1290.15	586
evm.utg1290.16	2389
evm.utg1290.17	269
evm.utg1290.18	266
evm.utg1290.19	217
evm.utg1290.20	620
evm.utg1290.20.1.5c22ea0d	574
evm.utg1290.21	158
evm.utg1290.22	467
evm.utg1290.22.1.5c22ea09	406
evm.utg1290.23	274
evm.utg1290.24	389
evm.utg1290.25	455
evm.utg1290.26	154
evm.utg1290.27	124
evm.utg1290.28	380
evm.utg1290.28.1.5c22ea0a	335
evm.utg1290.28.2.5c22ea0a	335
evm.utg1290.29	276
evm.utg1290.29.1.5c22ea0d	197
evm.utg1290.30	198
evm.utg1290.31	409
evm.utg1290.32	399
evm.utg1290.32.1.5c22ea0a	383
evm.utg1290.32.2.5c22ea0a	306
evm.utg1290.32.3.5c22ea0b	289
evm.utg1290.32.3.5c22ea0b.1.5c278fb8	239
evm.utg1290.33	1722
evm.utg1290.34	730
evm.utg1290.35	150
evm.utg1290.36	217
utg1290.equina_smart_1488230.mrna2	186
evm.utg1290.37	293
evm.utg1290.38	143
evm.utg1290.38.1.5c22ea0e	167
evm.utg1290.39	397
evm.utg1290.40	786
evm.utg1290.41	630
evm.utg1290.41.1.5c22ea0b	506
evm.utg1290.42	455
evm.utg1290.43	748
evm.utg1290.45	391
evm.utg1290.44	110
utg1290.equina_smart_1834585.mrna4	306
utg1290.equina_smart_1772782.mrna2	233
evm.utg1290.46	1012
evm.utg1290.47	796
evm.utg1290.48	340
evm.utg1290.49.1.5c22ea0b	1451
evm.utg1290.49	1430
evm.utg1290.50	194
evm.utg1290.51	101
evm.utg1290.52	453
evm.utg1290.52.1.5c22ea0c	318
evm.utg1290.53	67
evm.utg1290.54	145
evm.utg1290.55	211
evm.utg1290.56	177
evm.utg1290.57	692
evm.utg1290.58	229
evm.utg1290.59	299
evm.utg1290.60	125
evm.utg1302.1	116
evm.utg1302.4	230
evm.utg1302.5	223
evm.utg1302.6	366
evm.utg1302.7	243
evm.utg1302.8	183
evm.utg1302.9	292
evm.utg1302.10	542
evm.utg1302.11	267
evm.utg1302.12	367
evm.utg1302.13	299
evm.utg1302.14	836
evm.utg1302.15	679
evm.utg1302.16	477
evm.utg1302.17	367
evm.utg1302.18	979
evm.utg1302.19	604
evm.utg1302.20	1038
evm.utg1302.21	548
evm.utg1302.22	853
evm.utg1302.23	470
evm.utg1302.24	252
evm.utg1302.25	1079
evm.utg1302.26	187
evm.utg1302.27	215
evm.utg1302.28	178
evm.utg1302.29	1233
evm.utg1302.30	106
evm.utg1302.31	152
evm.utg1302.32	590
evm.utg1302.33	82
evm.utg1319.3	206
evm.utg1319.4.2.5c22ea29	419
evm.utg1319.4.1.5c22ea29	505
evm.utg1319.4.2.5c22ea29.1.5c278fc8	326
evm.utg1319.4	580
evm.utg1319.5	456
evm.utg1319.6	108
evm.utg1319.7	325
evm.utg1330.1	362
evm.utg1330.2	567
evm.utg1330.3	1915
evm.utg1330.3.1.5c22ea35	1437
evm.utg1330.4.2.5c22ea36	519
evm.utg1330.4.1.5c22ea36	572
evm.utg1330.4	573
evm.utg1330.5	153
evm.utg1330.6	195
evm.utg1330.7	185
evm.utg1330.8	1692
evm.utg1330.9	67
evm.utg1330.10	3070
evm.utg1330.11	560
evm.utg1330.12	1062
evm.utg1330.13	1006
evm.utg1330.14	387
evm.utg1330.15	115
evm.utg1330.16	121
evm.utg1330.17	288
evm.utg1330.18	238
evm.utg1330.20	335
evm.utg1330.19	114
evm.utg1330.21	214
evm.utg1330.22	976
evm.utg1330.23	748
evm.utg1330.23.1.5c22ea35	748
evm.utg1330.23.2.5c22ea35	735
evm.utg1330.23.3.5c22ea35	748
evm.utg1330.24	219
evm.utg1337.1	435
evm.utg1337.2	363
evm.utg1337.3	132
evm.utg1337.4	1218
evm.utg1337.4.1.5c22ea39	980
evm.utg1337.5	458
utg1337.equina_smart_912437.mrna1	50
evm.utg1337.6	913
evm.utg1337.7	278
evm.utg1337.8	184
evm.utg1337.8.1.5c22ea3a	133
evm.utg1337.9	385
evm.utg1337.10	1380
evm.utg1337.11	320
evm.utg1337.12.1.5c22ea3f	609
evm.utg1337.12	609
evm.utg1337.13	405
evm.utg1337.14	2044
evm.utg1337.15	357
evm.utg1337.16	90
evm.utg1337.17	92
evm.utg1337.18	318
evm.utg1337.19	789
utg1337.equina_smart_865426.mrna1	32
evm.utg1337.20	229
evm.utg1337.21	841
evm.utg1337.22	720
evm.utg1337.23	429
evm.utg1337.23.1.5c22ea40	302
evm.utg1337.23.1.5c22ea40.1.5c278fd5	232
evm.utg1337.24	81
evm.utg1337.25	137
evm.utg1337.28	274
evm.utg1337.26	110
evm.utg1337.27	116
evm.utg1337.29	115
evm.utg1337.30	107
evm.utg1337.31	130
evm.utg1345.1	143
evm.utg1345.2	239
evm.utg1345.3	73
evm.utg1345.4	468
evm.utg1345.5	147
evm.utg1345.6	317
evm.utg1345.7	217
evm.utg1345.8	183
evm.utg1345.9	93
evm.utg1345.10	220
evm.utg1345.11	433
evm.utg1345.12	109
evm.utg1345.13	313
evm.utg1345.14	100
evm.utg1345.15	189
evm.utg1345.16	76
evm.utg1345.17	715
evm.utg1345.18	332
utg1345.equina_smart_774762.mrna1	567
evm.utg1345.19	160
evm.utg1345.20	394
evm.utg1345.21	223
utg1345.equina_smart_354540.mrna1	100
evm.utg1345.24	89
evm.utg1345.25	115
evm.utg1345.26	68
evm.utg1345.27	118
evm.utg1345.28	105
evm.utg1345.29	82
evm.utg1345.30	179
evm.utg1345.31	100
evm.utg1345.32	68
evm.utg1345.33.36	790
evm.utg1345.34	132
evm.utg1345.35	159
evm.utg1345.37	75
evm.utg1345.38	538
evm.utg1345.39	148
evm.utg1345.40	779
evm.utg1345.41	215
evm.utg1345.42	200
evm.utg1345.43	164
evm.utg1345.44	859
evm.utg1345.45	215
evm.utg1345.46	88
evm.utg1345.47	131
evm.utg1345.48	581
evm.utg1345.49	187
evm.utg1345.50	263
evm.utg1345.51	391
evm.utg1345.52	334
evm.utg1345.53	350
evm.utg1345.54	367
evm.utg1345.55	925
evm.utg1345.56	214
evm.utg1345.57	298
evm.utg1345.58	196
evm.utg1345.59	172
utg1345.equina_smart_814569.mrna1	78
evm.utg1345.60	156
utg1345.equina_smart_819178.mrna1	78
evm.utg1345.61	175
utg1345.equina_smart_531085.mrna1	169
evm.utg1345.62	183
evm.utg1345.63	182
evm.utg1345.64	135
evm.utg1345.65	161
evm.utg1345.66	219
evm.utg1345.67	333
evm.utg1345.68	214
evm.utg1345.69	266
evm.utg1345.70	255
evm.utg1345.71	148
evm.utg1345.72	104
evm.utg1345.73	117
evm.utg1345.74	337
evm.utg1345.75	437
evm.utg1345.76	89
evm.utg1345.77	484
evm.utg1345.78	190
evm.utg1345.79	134
evm.utg1345.80	897
evm.utg1345.81	731
evm.utg1345.81.1.5c22ea46	711
evm.utg1345.82.1.5c22ea3d	337
evm.utg1345.82	357
evm.utg1345.83	286
evm.utg1345.84.1.5c22ea3d	606
evm.utg1345.84.2.5c22ea3d	606
evm.utg1345.84.1.5c22ea3d.1.5c278fd3	548
evm.utg1345.84	606
evm.utg1345.84.1.5c22ea3d.2.5c278fd3	606
utg1345.equina_smart_1503899.mrna1	38
utg1345.equina_smart_1433039.mrna1	323
evm.utg1345.85	317
evm.utg1345.86	954
evm.utg1345.87	189
evm.utg1345.88	556
evm.utg1347.1	99
evm.utg1347.2	1335
evm.utg1347.3	125
evm.utg1347.4	246
evm.utg1347.5	91
utg1347.equina_smart_1451830.mrna3	73
evm.utg1347.6	199
evm.utg1347.7	304
utg1347.equina_smart_345010.mrna2	56
evm.utg1347.8	88
evm.utg1347.9	103
evm.utg1347.10	467
evm.utg1347.11	170
evm.utg1347.12	221
evm.utg1347.13	296
evm.utg1347.14	250
evm.utg1347.15	432
evm.utg1347.16	267
evm.utg1347.17	812
evm.utg1347.20	225
evm.utg1347.21	344
evm.utg1347.22	323
evm.utg1347.23	330
evm.utg1347.24	161
evm.utg1347.25	199
evm.utg1347.26	348
evm.utg1354.1	304
evm.utg1354.2	609
evm.utg1354.3	217
evm.utg1354.4	160
evm.utg1354.5	543
evm.utg1354.6	493
evm.utg1354.7	454
evm.utg1354.8	237
evm.utg1354.9	214
evm.utg1354.10	385
evm.utg1354.11	272
evm.utg1354.12	552
evm.utg1354.12.1.5c22ea4a	426
evm.utg1354.13	99
evm.utg1354.14	228
evm.utg1354.14.1.5c22ea4a	228
evm.utg1354.15	107
evm.utg1354.16	181
evm.utg1354.17	766
evm.utg1354.17.1.5c22ea49	766
evm.utg1354.18	1338
evm.utg1354.19	269
evm.utg1354.20	240
evm.utg1354.21	100
evm.utg1354.22	395
evm.utg1355.1	164
evm.utg1355.2	179
evm.utg1355.2.1.5c22ea4c	179
evm.utg1355.3	169
evm.utg1355.3.1.5c22ea4e	150
evm.utg1355.4	163
evm.utg1355.5	435
evm.utg1355.5.1.5c22ea4e	435
evm.utg1355.5.3.5c22ea4f.1.5c278fdc	414
evm.utg1355.5.2.5c22ea4f	435
evm.utg1355.5.3.5c22ea4f	513
evm.utg1355.5.4.5c22ea4f	310
evm.utg1355.6	312
evm.utg1355.7	123
evm.utg1355.8	236
evm.utg1355.9	640
evm.utg1355.9.1.5c22ea4d	640
evm.utg1355.10	272
evm.utg1355.11	112
evm.utg1355.12	470
evm.utg1355.13	156
evm.utg1355.14	323
evm.utg1355.15	575
evm.utg1355.16	792
evm.utg1355.17	887
evm.utg1355.18	313
evm.utg1355.18.1.5c22ea4d	290
evm.utg1355.19	752
evm.utg1355.20	406
evm.utg1355.21	442
evm.utg1355.22	315
evm.utg1355.22.1.5c22ea4e	284
evm.utg1355.23	530
evm.utg1355.24	462
evm.utg1355.25	896
evm.utg1355.26	421
utg1355.equina_smart_1433159.mrna1	72
evm.utg1358.1	333
evm.utg1358.2	110
evm.utg1358.3	289
evm.utg1358.4	142
evm.utg1358.5	515
evm.utg1358.6	303
utg1358.equina_smart_1845360.mrna2	1690
evm.utg1358.7	324
evm.utg1358.8	325
evm.utg1358.9	420
evm.utg1358.10	1042
evm.utg1358.11	254
evm.utg1358.12	274
evm.utg1358.13	430
evm.utg1358.14	3666
utg1358.equina_smart_1316187.mrna1	294
utg1358.equina_smart_1533633.mrna1	37
evm.utg1358.15	3440
evm.utg1358.15.1.5c22ea50	3069
evm.utg1358.15.2.5c22ea50	2731
evm.utg1358.15.3.5c22ea50	2738
evm.utg1358.15.1.5c22ea50.1.5c278fdc	2362
evm.utg1358.15.3.5c22ea50.2.5c278fdc	2738
evm.utg1358.16	2912
evm.utg1358.17	607
evm.utg1358.18	258
evm.utg1358.19	214
evm.utg1358.20	7119
evm.utg1358.21	413
evm.utg1358.21.1.5c22ea50	314
evm.utg1358.21.2.5c22ea51	338
evm.utg1358.22	1286
evm.utg1358.22.1.5c22ea53	1106
evm.utg1358.23	247
evm.utg1358.24	430
evm.utg1358.25	91
evm.utg1358.26	351
evm.utg1358.27	546
evm.utg1358.28	660
evm.utg1358.28.1.5c22ea51	575
evm.utg1358.28.1.5c22ea51.1.5c278fdd	424
evm.utg1358.29	588
utg1358.equina_smart_941719.mrna2	62
utg1358.equina_smart_331895.mrna1	34
evm.utg1358.30	160
evm.utg1358.31.1.5c22ea54	2442
evm.utg1358.31.2.5c22ea54	2795
evm.utg1358.31.3.5c22ea55	2563
evm.utg1358.31.4.5c22ea55	2565
evm.utg1358.31	2940
evm.utg1358.31.5.5c22ea55	3034
evm.utg1358.31.6.5c22ea55	2940
evm.utg1358.31.7.5c22ea55	2421
evm.utg1358.31.8.5c22ea56	2565
evm.utg1358.32	174
evm.utg1358.33	226
evm.utg1358.34	304
evm.utg1358.35	400
evm.utg1358.36	263
evm.utg1358.37	265
evm.utg1358.38	130
evm.utg1358.39	412
evm.utg1358.40	231
evm.utg1358.41	1302
evm.utg1358.42	602
evm.utg1363.1	119
evm.utg1363.2	347
evm.utg1363.2.1.5c22ea60	347
evm.utg1363.2.2.5c22ea60	276
evm.utg1363.3	451
evm.utg1363.4	580
evm.utg1363.5	416
utg1363.equina_smart_1433367.mrna1	416
evm.utg1363.6	416
evm.utg1363.7	491
evm.utg1363.7.1.5c22ea60	349
evm.utg1363.8	400
evm.utg1363.9	817
evm.utg1363.9.1.5c22ea60	695
evm.utg1363.10	207
evm.utg1363.11	174
evm.utg1363.12	1626
evm.utg1363.13	330
evm.utg1363.14	419
evm.utg1363.15	148
evm.utg1363.16	170
evm.utg1363.17	446
evm.utg1363.18	493
evm.utg1363.19	226
evm.utg1363.20	327
evm.utg1363.21	186
evm.utg1363.22	810
evm.utg1363.23	888
evm.utg1363.24	326
evm.utg1363.25	109
evm.utg1363.26	442
evm.utg1363.27	386
evm.utg1363.28	125
evm.utg1363.29	73
evm.utg1363.29.1.5c22ea61	82
evm.utg1363.30	573
evm.utg1363.30.1.5c22ea66	431
evm.utg1363.30.1.5c22ea66.1.5c278fe8	378
evm.utg1363.31	611
evm.utg1363.32	557
evm.utg1363.33	240
evm.utg1363.34	208
evm.utg1363.35	285
evm.utg1363.36.1.5c22ea66	517
evm.utg1363.36	517
evm.utg1363.37	224
evm.utg1363.37.1.5c22ea62	170
evm.utg1363.37.2.5c22ea62	160
evm.utg1363.38	770
evm.utg1363.38.1.5c22ea67	740
evm.utg1363.39	157
evm.utg1363.40	1055
evm.utg1363.40.1.5c22ea67	1003
evm.utg1363.41	342
evm.utg1363.41.1.5c22ea68	267
evm.utg1363.42	482
evm.utg1363.43	4179
evm.utg1363.44	114
evm.utg1363.45	131
evm.utg1363.46	97
evm.utg1363.47	295
evm.utg1363.48	2605
evm.utg1363.49	97
evm.utg1363.50	362
evm.utg1363.51	169
evm.utg1363.51.1.5c278fe7	151
evm.utg1363.52	468
evm.utg1363.53	214
evm.utg1363.54.1.5c22ea64	501
evm.utg1363.54	514
evm.utg1363.54.1.5c22ea64.1.5c278fe7	373
evm.utg1363.55	428
evm.utg1363.56	201
evm.utg1363.57	336
evm.utg1363.58	319
evm.utg1363.59	87
evm.utg1363.60	86
evm.utg1363.61	67
evm.utg1363.62	344
evm.utg1363.63	162
evm.utg1363.64	417
evm.utg1372.1	406
evm.utg1372.2	320
evm.utg1372.3	133
evm.utg1372.5	260
evm.utg1372.6	100
evm.utg1372.7	496
evm.utg1372.8	355
evm.utg1372.9	380
evm.utg1372.10	489
evm.utg1372.11	404
evm.utg1372.12	122
evm.utg1372.13	175
evm.utg1372.14	377
evm.utg1372.15	470
evm.utg1372.16	419
evm.utg1372.17	1225
evm.utg1372.18	84
evm.utg1372.18.1.5c22ea69	90
evm.utg1372.19	537
evm.utg1372.20	790
evm.utg1372.21	132
evm.utg1372.22	347
evm.utg1372.23	90
evm.utg1372.24	107
evm.utg1372.25	115
evm.utg1372.26	297
evm.utg1372.27	115
evm.utg1378.1	141
evm.utg1378.2	136
evm.utg1378.3	181
evm.utg1378.4	227
evm.utg1378.5	467
evm.utg1378.6	88
evm.utg1378.7	126
evm.utg1378.8	412
evm.utg1378.8.1.5c22ea6e	412
evm.utg1378.8.2.5c22ea6e	313
evm.utg1378.9	461
evm.utg1378.10	340
evm.utg1378.11	108
evm.utg1378.12	371
evm.utg1378.13	126
utg1378.equina_smart_123138.mrna2	1150
evm.utg1378.14	85
evm.utg1378.15	525
evm.utg1378.16	177
evm.utg1378.17	152
evm.utg1378.18	234
evm.utg1378.19	216
evm.utg1378.20	298
evm.utg1378.21	89
evm.utg1378.22	518
evm.utg1378.22.1.5c22ea6d	405
evm.utg1378.23	184
evm.utg1378.24	217
evm.utg1378.25	551
evm.utg1378.26	278
evm.utg1378.27	373
evm.utg1378.28	84
evm.utg1378.29	69
evm.utg1381.1	220
evm.utg1381.2	148
evm.utg1381.3	114
evm.utg1381.4	150
evm.utg1381.7	410
evm.utg1381.8	346
evm.utg1381.9	344
evm.utg1381.10	247
evm.utg1381.11	416
evm.utg1381.12	311
evm.utg1381.13	106
evm.utg1381.14	233
evm.utg1381.15	457
evm.utg1381.16	71
evm.utg1381.17	186
evm.utg1381.18	190
evm.utg1381.19	358
evm.utg1381.20	418
evm.utg1381.21	137
evm.utg1381.22	259
evm.utg1381.23	322
evm.utg1381.24	136
evm.utg1381.25	526
evm.utg1381.26	167
evm.utg1381.27	150
evm.utg1381.28	201
evm.utg1381.29	112
evm.utg1381.30	278
evm.utg1381.31	250
evm.utg1381.32	375
evm.utg1381.33	249
evm.utg1381.34	644
evm.utg1381.35	231
evm.utg1381.36	396
evm.utg1381.37	191
evm.utg1381.38	568
evm.utg1381.39	153
evm.utg1381.40	137
evm.utg1381.41	500
evm.utg1381.42	133
evm.utg1381.43	264
evm.utg1381.44	77
evm.utg1381.45	335
evm.utg1381.46	425
evm.utg1381.47	108
evm.utg1381.48	1321
evm.utg1381.49	70
evm.utg1395.1	295
evm.utg1395.2	134
evm.utg1395.3	109
evm.utg1395.6	84
evm.utg1395.7	95
evm.utg1395.8	2207
evm.utg1395.9	1008
evm.utg1395.10	175
evm.utg1395.11	265
evm.utg1395.12	286
evm.utg1395.13	1319
evm.utg1395.14	1228
evm.utg1395.14.1.5c22ea7d	1140
evm.utg1395.15	67
evm.utg1395.16	477
evm.utg1395.16.1.5c22ea7d	504
evm.utg1395.16.2.5c22ea7d	368
evm.utg1395.16.3.5c22ea7d	477
evm.utg1395.17	302
evm.utg1395.18	255
evm.utg1395.19	80
evm.utg1395.20	250
evm.utg1395.21	254
evm.utg1395.22	241
evm.utg1395.23	150
evm.utg1395.24	261
evm.utg1395.27	137
utg1395.evm.utg389.22.mrna2	82
evm.utg1395.28	323
evm.utg1395.29	224
evm.utg1395.30	233
evm.utg1395.31	144
evm.utg1395.32	73
evm.utg1395.33	569
evm.utg1395.34	285
evm.utg1395.35	131
evm.utg1395.36	346
evm.utg1395.37	188
evm.utg1395.38	139
evm.utg1395.39	172
evm.utg1395.40	312
evm.utg1395.41	96
evm.utg1395.42	223
evm.utg1395.43	134
evm.utg1395.44	78
evm.utg1395.45	149
evm.utg1395.46	273
evm.utg1395.47	359
evm.utg1395.48	194
evm.utg1395.49	221
evm.utg1395.50	433
evm.utg1395.51	78
evm.utg1395.52	800
evm.utg1395.53	198
evm.utg1395.54	249
evm.utg1395.55	163
evm.utg1395.56	332
evm.utg1395.57	143
evm.utg1395.58	166
evm.utg1395.59	230
utg1395.equina_smart_82987.mrna5	196
evm.utg1395.60	73
evm.utg1395.61	641
evm.utg1395.62	172
evm.utg1395.63	203
utg1395.equina_smart_1433692.mrna1	117
evm.utg1395.64	133
evm.utg1395.65	255
evm.utg1396.1	64
evm.utg1396.2	75
evm.utg1396.3	92
evm.utg1396.4	157
evm.utg1396.4.1.5c22ea81	137
evm.utg1396.5	419
evm.utg1396.6	520
evm.utg1396.7	969
evm.utg1396.7.1.5c22ea7f	970
evm.utg1396.8	381
evm.utg1396.9	201
evm.utg1396.10	227
evm.utg1396.11	358
evm.utg1396.12	209
evm.utg1396.13	407
evm.utg1396.14	210
evm.utg1396.15	598
evm.utg1396.15.1.5c22ea81	537
evm.utg1396.16	1750
evm.utg1396.17	242
evm.utg1396.18	259
evm.utg1396.19	343
evm.utg1396.20	505
evm.utg1396.21	132
evm.utg1396.22	762
evm.utg1396.23	655
evm.utg1396.23.1.5c278ff4	511
utg1396.equina_smart_259191.mrna1	250
evm.utg1396.24	1372
evm.utg1396.25	558
evm.utg1396.26	487
evm.utg1396.27	748
evm.utg1396.27.1.5c22ea83	741
evm.utg1396.27.2.5c22ea83	692
evm.utg1396.28	232
evm.utg1396.29	112
evm.utg1396.30	1032
evm.utg1396.30.1.5c22ea80.1.5c278ff4	679
evm.utg1396.30.1.5c22ea80	750
evm.utg1396.30.1.5c22ea80.2.5c278ff4	623
utg1396.equina_smart_1433753.mrna1	175
evm.utg1396.31	878
evm.utg1398.1	139
evm.utg1398.2	139
evm.utg1398.3.1.5c22ea88	110
evm.utg1398.3	140
evm.utg1398.4	274
evm.utg1398.5	328
evm.utg1398.5.1.5c22ea89	265
evm.utg1398.6	92
evm.utg1398.7	433
evm.utg1398.8	393
evm.utg1398.9	205
evm.utg1398.10	89
evm.utg1398.11	256
evm.utg1398.12	310
evm.utg1398.13	341
evm.utg1398.14	898
evm.utg1398.15	238
evm.utg1398.16	358
evm.utg1398.17.1.5c22ea8b	598
evm.utg1398.17	697
evm.utg1398.17.1.5c22ea8b.1.5c278ff9	419
evm.utg1398.18	374
evm.utg1398.19	311
evm.utg1398.20	168
evm.utg1398.21	1004
evm.utg1398.22	583
evm.utg1398.23	1065
evm.utg1398.24	358
evm.utg1398.25	154
evm.utg1398.26	353
evm.utg1398.27	123
evm.utg1398.28	113
evm.utg1398.29	83
evm.utg1398.30	470
evm.utg1398.31	220
evm.utg1398.31.1.5c22ea87	186
evm.utg1398.32	268
evm.utg1398.33	232
evm.utg1398.34	264
evm.utg1398.35	214
evm.utg1398.36	549
evm.utg1398.37	497
evm.utg1398.38	201
evm.utg1398.39	188
evm.utg1398.40	253
utg1398.equina_smart_381641.mrna2	628
evm.utg1398.41	248
evm.utg1398.42	259
evm.utg1398.43	348
evm.utg1398.44	994
evm.utg1398.45	137
evm.utg1403.1	230
evm.utg1403.2	859
evm.utg1403.3	781
evm.utg1403.4	114
evm.utg1403.5	645
evm.utg1403.6	77
evm.utg1403.7	878
evm.utg1403.8	354
evm.utg1403.9	122
evm.utg1403.10	106
evm.utg1403.11	223
evm.utg1403.11.1.5c22ea8f	168
evm.utg1403.12	227
evm.utg1403.13	254
evm.utg1403.14	281
evm.utg1403.15	402
evm.utg1403.15.1.5c22ea90	326
evm.utg1403.16	225
evm.utg1403.17.1.5c22ea8e	260
evm.utg1403.17	303
evm.utg1403.18	377
evm.utg1403.19	375
evm.utg1403.20	289
evm.utg1403.21	241
evm.utg1403.23	590
evm.utg1403.22	616
evm.utg1403.24	404
evm.utg1403.25	964
evm.utg1403.26	627
evm.utg1403.27	132
evm.utg1403.28	386
evm.utg1403.29	1017
