# Program:featureCounts v2.0.2; Command:"featureCounts" "-p" "-M" "-s" "0" "-T" "16" "-t" "exon" "-g" "gene_id" "-a" "equina_database/ref_index/genes.gtf" "-o" "featurecounts/A_Equina_Counts_unstranded.txt" "alignments/10.sorted.bam" "alignments/11.sorted.bam" "alignments/12.sorted.bam" "alignments/13.sorted.bam" "alignments/14.sorted.bam" "alignments/15.sorted.bam" "alignments/16.sorted.bam" "alignments/17.sorted.bam" "alignments/18.sorted.bam" "alignments/19.sorted.bam" "alignments/1.sorted.bam" "alignments/20.sorted.bam" "alignments/21.sorted.bam" "alignments/22.sorted.bam" "alignments/23.sorted.bam" "alignments/24.sorted.bam" "alignments/25.sorted.bam" "alignments/26.sorted.bam" "alignments/27.sorted.bam" "alignments/28.sorted.bam" "alignments/2.sorted.bam" "alignments/30.sorted.bam" "alignments/31.sorted.bam" "alignments/34.sorted.bam" "alignments/36.sorted.bam" "alignments/4.sorted.bam" "alignments/50.sorted.bam" "alignments/5.sorted.bam" "alignments/6.sorted.bam" "alignments/7.sorted.bam" "alignments/8.sorted.bam" "alignments/9.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/10.sorted.bam	alignments/11.sorted.bam	alignments/12.sorted.bam	alignments/13.sorted.bam	alignments/14.sorted.bam	alignments/15.sorted.bam	alignments/16.sorted.bam	alignments/17.sorted.bam	alignments/18.sorted.bam	alignments/19.sorted.bam	alignments/1.sorted.bam	alignments/20.sorted.bam	alignments/21.sorted.bam	alignments/22.sorted.bam	alignments/23.sorted.bam	alignments/24.sorted.bam	alignments/25.sorted.bam	alignments/26.sorted.bam	alignments/27.sorted.bam	alignments/28.sorted.bam	alignments/2.sorted.bam	alignments/30.sorted.bam	alignments/31.sorted.bam	alignments/34.sorted.bam	alignments/36.sorted.bam	alignments/4.sorted.bam	alignments/50.sorted.bam	alignments/5.sorted.bam	alignments/6.sorted.bam	alignments/7.sorted.bam	alignments/8.sorted.bam	alignments/9.sorted.bam
evm.TU.utg1825.70	utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825	932978;932978;934944;934966;934966;937232;937232;937232;937491;937491;937491;938226;938226;938226;939284;939284;939916	933083;933083;935677;935677;935677;937357;937357;937357;937589;937589;937589;938404;938444;938404;939595;939713;940138	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1937	76	17	63	20	103	110	42	123	53	66	26	5	44	98	26	76	53	175	80	85	414	59	16	2	111	79	91	35	24	133	44	34
evm.TU.utg1825.71	utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825;utg1825	945496;945496;946199;947160;947160;947794;947794;948184;948184;949376;949376;952265;952265	946537;945962;946537;947338;947338;947892;947892;948309;948309;950090;950090;952500;952500	-;-;-;-;-;-;-;-;-;-;-;-;-	2397	167	5	103	5	182	68	74	228	5	141	57	16	2	217	21	124	111	168	19	165	210	115	1	0	86	191	92	16	17	75	44	129
evm.TU.utg1825.72	utg1825;utg1825;utg1825;utg1825;utg1825;utg1825	953508;953820;954009;954474;955486;956135	953681;953901;954077;954586;955597;956280	+;+;+;+;+;+	696	88	101	148	98	48	122	53	123	103	54	95	69	93	69	42	110	163	148	125	242	98	140	54	21	71	281	92	103	96	116	118	59
evm.TU.utg1828.2	utg1828;utg1828;utg1828;utg1828;utg1828;utg1828;utg1828	448;609;894;1403;2084;2565;4285	519;680;965;1474;2161;3601;4400	+;+;+;+;+;+;+	1519	4	0	1	0	0	0	0	3	0	0	8	18	0	10	0	0	6	6	0	11	0	17	20	0	0	4	0	0	0	0	17	0
evm.TU.utg1828.3	utg1828	19126	19383	-	258	0	3	0	0	0	0	0	0	0	0	2	0	4	0	4	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0
evm.TU.utg1828.4	utg1828;utg1828	19413;20572	20408;20604	-;-	1029	0	14	4	7	0	0	0	0	2	0	8	0	12	0	5	0	0	0	16	0	0	0	3	18	0	4	0	12	4	0	0	0
evm.TU.utg1828.5	utg1828;utg1828	33207;34195	33943;34456	-;-	999	7	4	11	89	106	29	4	6	0	40	14	64	2	17	4	42	0	26	15	28	0	55	140	2	6	4	24	2	6	44	4	15
evm.TU.utg1828.6	utg1828	42947	43300	-	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg1828.1	utg1828;utg1828	54266;82114	54344;82421	+;+	387	26	3	0	28	1	10	6	14	5	8	9	4	3	2	5	2	13	22	6	12	0	7	27	0	5	31	18	1	12	19	6	2
utg1828.evm.utg112.18.path2	utg1828;utg1828;utg1828	74764;75664;75939	75178;75701;79049	+;+;+	3564	143	337	43	600	528	42	894	66	488	97	851	737	490	135	1011	112	174	98	132	44	6	26	606	933	253	47	370	294	135	39	158	928
evm.TU.utg1828.8	utg1828;utg1828	90846;91254	91122;91402	-;-	426	0	16	0	0	1	0	0	10	4	2	0	3	1	1	4	6	1	0	13	1	1	2	6	4	0	2	3	8	0	4	2	2
evm.TU.utg1828.9	utg1828;utg1828;utg1828;utg1828	92026;92322;94346;94898	92212;92365;94543;95488	+;+;+;+	1020	4	13	4	0	0	2	0	10	0	0	0	4	2	0	0	6	2	14	2	2	0	7	4	0	1	10	0	4	2	4	4	0
evm.TU.utg1828.10	utg1828	96181	96489	-	309	3	9	12	7	5	2	0	15	1	3	6	0	4	9	1	0	2	4	2	0	0	0	0	3	0	3	2	8	0	0	2	1
evm.TU.utg1828.11	utg1828;utg1828;utg1828;utg1828	98007;98974;100070;100374	98194;99102;100299;100726	+;+;+;+	900	2	0	0	0	0	0	10	0	2	0	0	0	0	0	4	4	1	2	1	0	0	10	0	4	10	6	0	0	0	0	4	4
evm.TU.utg1828.12	utg1828	106797	107054	+	258	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	2	0	0	0	0	2	0	0	1	0	0	0	0	0
evm.TU.utg1828.13	utg1828	107124	107585	-	462	7	4	0	0	0	1	9	1	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.TU.utg1828.14	utg1828	108989	109486	-	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0
evm.TU.utg1828.15	utg1828;utg1828	110078;110383	110227;110550	+;+	318	0	2	7	0	0	0	0	0	0	0	1	3	4	12	0	0	1	0	0	2	0	0	0	2	1	0	4	7	0	0	0	0
evm.TU.utg1828.16	utg1828;utg1828	110589;111536	111346;111578	-;-	801	2	7	0	47	90	2	56	4	22	6	0	12	41	24	68	0	1	11	26	16	3	29	38	6	52	6	92	26	21	5	2	12
evm.TU.utg1828.17	utg1828;utg1828;utg1828;utg1828;utg1828	111663;111981;112146;113483;113641	111780;112058;112321;113558;113768	+;+;+;+;+	576	0	18	4	9	0	14	1	8	3	2	6	2	21	29	15	4	4	11	0	0	0	6	4	0	2	1	11	10	0	1	0	0
evm.TU.utg1828.18	utg1828;utg1828;utg1828	116591;116986;117587	116784;117246;117755	+;+;+	624	25	30	19	6	26	51	10	37	19	30	41	34	18	21	35	19	4	54	12	2	0	2	8	20	15	28	8	20	6	28	1	22
evm.TU.utg1828.19	utg1828;utg1828;utg1828	118534;118731;119211	118631;118879;119395	-;-;-	432	4	0	12	0	0	9	2	8	0	2	5	6	0	7	2	3	2	9	2	0	0	2	0	1	0	2	0	2	0	1	1	0
utg1828.equina_smart_557176.path7	utg1828;utg1828;utg1828	120351;120892;121341	120674;121258;121459	-;-;-	810	0	0	0	0	0	1	7	0	0	0	0	4	0	6	0	1	0	0	3	0	9	2	2	0	0	0	0	0	0	0	0	0
evm.TU.utg1828.20	utg1828;utg1828;utg1828;utg1828;utg1828	121334;121808;122065;122398;122632	121587;121937;122208;122536;122756	-;-;-;-;-	792	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
evm.TU.utg1828.21	utg1828;utg1828;utg1828;utg1828;utg1828;utg1828;utg1828;utg1828;utg1828	123265;124197;124832;125486;125856;128808;129313;134551;135016	123469;124447;124940;125710;125951;128951;129560;134641;135284	+;+;+;+;+;+;+;+;+	1638	0	17	19	10	15	9	18	20	6	8	13	7	1	14	1	5	12	11	4	8	0	14	15	16	0	7	16	17	0	4	2	8
evm.TU.utg1828.22	utg1828;utg1828;utg1828;utg1828	141857;142500;143577;146742	141881;142889;143887;146813	+;+;+;+	798	0	1	0	0	10	0	0	1	10	0	10	5	4	0	5	0	15	3	5	1	0	0	2	5	4	4	0	7	10	2	0	0
evm.TU.utg1828.24	utg1828	152893	153096	-	204	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	1	3	0	0	3	0	2	0	0	0	0	0	3	0	0	0	0
evm.TU.utg1828.25	utg1828;utg1828;utg1828;utg1828;utg1828;utg1828;utg1828;utg1828	153115;153693;154621;155640;156088;156394;157254;157558	153283;153836;154840;155767;156318;156668;157362;157823	+;+;+;+;+;+;+;+	1542	2	19	17	16	11	13	0	17	14	12	28	27	13	16	32	18	47	27	18	19	0	44	16	9	14	22	16	29	2	10	13	0
evm.TU.utg1828.26	utg1828;utg1828;utg1828;utg1828;utg1828;utg1828	161700;161985;162313;162767;163143;163442	161731;162056;162384;162838;163220;164237	+;+;+;+;+;+	1122	40	35	12	10	57	20	0	33	19	20	82	26	7	33	25	29	32	68	23	37	6	53	20	63	18	57	32	37	14	10	12	51
evm.TU.utg1828.27	utg1828;utg1828;utg1828;utg1828	166907;167523;167824;168706	167084;167582;167933;168855	+;+;+;+	498	25	94	19	30	34	7	4	33	21	4	60	37	8	31	31	29	41	28	17	11	0	25	22	44	26	18	10	40	3	11	6	47
evm.TU.utg1828.28	utg1828;utg1828	172794;175793	172798;177089	-;-	1302	32	139	557	106	57	349	17	71	64	53	96	195	199	89	13	35	94	31	2053	31	0	2	23	0	138	1060	23	382	17	58	12	0
evm.TU.utg1828.29	utg1828	191708	192169	+	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
utg1828.equina_smart_82987.path7	utg1828;utg1828	212772;213801	213298;213864	-;-	591	5	0	1	0	0	3	0	0	0	0	0	5	0	2	2	3	3	19	0	1	0	12	3	2	2	6	4	2	0	10	0	0
utg1828.equina_smart_777228.path2	utg1828;utg1828	217258;218295	217309;218932	-;-	690	261	25	153	96	25	458	16	141	26	193	1578	523	38	186	14	410	93	203	23	104	99	114	88	1024	87	525	28	38	11	140	418	19
evm.TU.utg1846.4	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	3352;3352;14319;18955;18955;19463;19463;19787;19787	3505;3505;14531;19218;19218;19696;19696;20181;20181	+;+;+;+;+;+;+;+;+	1260	3670	884	10821	1806	499	5222	875	2923	1526	2061	4076	1852	802	3886	437	3204	5510	1809	5778	4767	3532	4650	2051	2554	4035	7267	3748	4846	1240	5721	6216	772
evm.TU.utg1846.1	utg1846	9472	10393	+	922	8	2	2	4	7	2	10	5	0	2	0	8	8	7	0	19	13	3	6	8	16	2	6	4	10	4	3	8	1	2	1	0
tRNAscan-SE.tRNA.utg1846.Pseudo(GTT).1	utg1846	17511	17582	+	72	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg1846.Cys(ACA).1	utg1846	23078	23152	-	75	0	1	5	0	0	0	0	0	0	0	2	0	2	4	0	0	2	0	1	2	2	4	0	0	0	0	0	0	0	2	5	0
evm.TU.utg1846.5	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	27095;27425;27794;29011;32654;33839;34774;38229;43105;44134;45442	27330;27714;27864;29094;32812;33979;34929;38441;43234;44291;45726	+;+;+;+;+;+;+;+;+;+;+	1923	255	140	399	267	251	790	170	366	403	315	404	330	278	147	196	453	852	522	147	698	593	1108	838	153	1221	582	816	253	257	623	130	56
evm.TU.utg1846.6	utg1846;utg1846;utg1846	49219;50850;52261	50106;51078;52340	-;-;-	1197	114588	125145	140103	47731	67239	86768	128025	83986	85266	108383	56954	53274	76967	101367	77003	115959	88333	96936	121856	119050	127713	93042	44789	83045	92321	104447	73648	120412	74364	106191	171643	125547
evm.TU.utg1846.7	utg1846	60315	63749	+	3435	440	478	1195	100	78	403	256	568	282	140	229	55	411	321	70	299	395	449	953	387	277	381	158	174	885	1139	1022	482	425	201	579	276
evm.TU.utg1846.8	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	63759;64741;67115;67243;67243;70323;70323;70323;70748;70748;71258;71258;71630;71630	65176;65176;67456;67456;67456;71025;70528;70528;70795;70795;71267;71267;71635;71635	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2479	58341	62134	51748	16967	48233	42904	56280	43699	53082	55406	24875	24508	48011	53007	45026	54697	51572	54763	64518	60105	64135	46864	22009	36410	35178	51142	38114	42714	25700	47146	81440	72232
evm.TU.utg1846.9	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	71676;71880;81394;82906;83510;83648;84835;85149;85524;86066;87323;88403;89053;89551;89995;91426;91697	71777;71929;81550;82939;83575;83717;84915;85226;85593;86130;87389;88451;89113;89647;90146;91485;91745	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1308	171	219	374	97	95	307	220	354	89	115	115	87	320	356	115	124	200	248	192	292	353	261	102	122	154	338	142	223	203	242	245	98
evm.TU.utg1846.10	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	95382;97925;99634;100039;100387;100988;101279;103256;104446;104949;105473	96247;98052;99762;100299;100614;101200;101424;103387;104676;105326;106840	+;+;+;+;+;+;+;+;+;+;+	4080	252	183	375	91	133	198	178	427	136	193	211	132	134	327	226	203	286	357	188	228	138	252	162	103	202	290	202	146	150	179	195	148
tRNAscan-SE.tRNA.utg1846.SeC(TCA).1	utg1846	103951	104023	-	73	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
evm.TU.utg1846.11	utg1846;utg1846	111286;113515	111396;113598	-;-	195	68	43	44	16	33	52	22	39	27	10	17	14	68	16	22	55	66	39	21	60	84	29	14	3	25	45	42	23	7	50	42	51
evm.TU.utg1846.12	utg1846;utg1846;utg1846;utg1846	114221;117178;119128;120478	114572;117388;119879;121043	+;+;+;+	1881	35	132	12	0	28	2	29	22	21	1	10	0	36	7	4	3	0	8	16	0	4	4	0	6	34	13	53	10	139	12	42	36
evm.TU.utg1846.13	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	123564;129271;129708;129937;130239;131034;131413;131748;132564;133273;133446;133609;133751;133990;134480;135043;137609;138048	123808;129318;129792;130019;130352;131124;131476;131812;132624;133354;133534;133670;133831;134095;134580;135147;137679;138150	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1656	1247	1087	1451	454	1379	1240	567	1481	1240	861	944	770	2485	1458	1842	1075	1375	2123	1560	1734	2840	1705	614	404	1530	1464	1394	1092	1049	941	1107	862
evm.TU.utg1846.14	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	143632;145788;146333;147080;147401;149086;149086	144094;145926;146484;148014;148014;150002;150002	-;-;-;-;-;-;-	2606	600	735	559	90	189	431	790	930	305	189	341	142	153	546	91	268	394	198	1021	310	375	393	193	279	630	953	561	514	435	311	1027	694
evm.TU.utg1846.15	utg1846	151755	152330	+	576	2	6	6	14	0	2	2	0	14	14	3	2	4	5	4	6	13	18	1	11	4	21	1	0	4	21	20	1	4	4	16	0
evm.TU.utg1846.16	utg1846;utg1846	153028;155046	154962;155120	+;+	2010	4	0	2	0	28	2	4	5	0	0	11	33	0	8	0	15	0	10	0	6	0	0	10	16	6	10	2	0	0	2	6	6
evm.TU.utg1846.17	utg1846	155135	159628	-	4494	2	0	40	9	41	11	22	18	10	6	0	30	0	11	1	2	0	16	0	4	0	2	27	25	19	6	12	2	0	14	6	0
evm.TU.utg1846.18	utg1846;utg1846	159699;161153	159825;161511	-;-	486	0	0	0	0	6	4	1	0	0	0	0	0	0	3	0	4	0	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0
evm.TU.utg1846.19	utg1846	161857	162768	-	912	18	0	2	17	10	2	26	2	0	0	3	16	0	32	0	4	0	4	0	0	0	0	4	94	4	0	24	0	0	12	72	56
evm.TU.utg1846.20	utg1846	163655	164763	-	1109	0	0	6	13	68	18	11	12	0	6	0	35	0	12	0	7	0	13	0	2	0	0	39	6	16	4	34	0	0	8	6	58
evm.TU.utg1846.21	utg1846;utg1846;utg1846	164805;165116;165749	165034;165272;166078	+;+;+	717	17	0	11	59	536	13	123	31	0	5	18	112	0	34	0	22	2	54	2	0	0	0	58	74	31	13	91	0	0	7	64	283
evm.TU.utg1846.22	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	166254;168116;168757;169848;170261;172624	166305;168316;168827;169954;170791;173188	+;+;+;+;+;+	1527	39	47	143	12	34	72	26	73	122	16	76	26	97	47	33	65	145	135	40	90	80	91	40	5	95	117	64	47	48	89	39	22
evm.TU.utg1846.23	utg1846	174639	175493	-	855	6	3	23	33	19	35	9	15	30	22	10	8	38	17	42	15	57	15	10	36	71	85	20	0	30	18	13	33	13	33	12	7
evm.TU.utg1846.24	utg1846	178279	178987	-	709	2095	1428	1475	491	575	1317	2816	2684	647	1234	778	646	630	1655	582	788	1325	724	1649	1324	2037	932	654	852	2127	2439	1558	1349	921	1066	2647	2066
tRNAscan-SE.tRNA.utg1846.Pseudo(AGA).2	utg1846	181686	181757	-	72	4	4	9	2	0	0	4	1	4	3	1	0	1	9	2	1	3	0	1	1	6	0	0	1	0	3	2	4	0	0	2	9
evm.TU.utg1846.25	utg1846	182734	185284	-	2551	90	130	88	10	60	19	148	112	30	14	32	12	155	81	131	48	66	145	55	32	82	21	20	26	196	161	130	39	14	20	78	104
evm.TU.utg1846.26	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	185322;185802;186338;187484;187951;188186;189079;189881;190154;191024;191772;192082;192223;192859;193538	185486;185896;186457;187586;188048;188225;189161;190013;190242;191130;191811;192112;192358;192943;193658	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1446	603	429	650	148	345	470	628	726	343	274	309	195	492	572	181	267	650	396	181	418	730	449	198	117	408	609	420	359	211	403	470	240
evm.TU.utg1846.27	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	195252;196287;199079;200358;202179;202501;203706;207874;208160	195887;196351;199142;200414;202221;202583;203764;207967;208317	-;-;-;-;-;-;-;-;-	1259	194	163	771	36	37	239	144	308	184	116	142	44	174	179	43	172	361	334	284	253	218	257	93	59	496	646	427	326	120	336	164	153
tRNAscan-SE.tRNA.utg1846.Cys(ACA).2	utg1846	198117	198189	+	73	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	0	2	0
evm.TU.utg1846.28	utg1846	209192	209839	-	648	30	8	15	25	0	0	15	13	6	0	6	22	22	21	12	5	4	8	27	10	151	0	0	0	18	5	19	27	12	2	53	23
evm.TU.utg1846.29	utg1846;utg1846;utg1846;utg1846;utg1846	215789;218330;218508;220117;220794	215901;218394;218837;220220;220964	+;+;+;+;+	783	967	419	864	284	451	538	537	1518	1227	390	767	355	610	517	425	297	603	1504	759	1359	1180	815	128	252	1360	1264	1622	639	1461	723	662	580
evm.TU.utg1846.30	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	223667;223721;224468;224468;224766;224858;224858;225070;225070;225070;225298;225298;225298;225931;225931;225931;226530;226530;226530;226923;226980;226980;226980;227847;227847;227847;228010;228010;228010;228010;228859;228859;228859;228859;230367;230443;230443;230443;230443;232451;232451;232451;232451;232451;233182;233182;233182;233182;233182;233355;233355;233355;233355;233355;233706;233706;233706;233706;233706;234043;234043;234043;234043;234043;235698;235698;235698;235698;235698;241362;241362;241362;241362;241362	224380;224380;224588;224588;224949;224949;224949;225137;225137;225137;225467;225467;225470;226040;226040;226040;226636;226636;226636;227921;227035;227035;227035;227921;227921;227921;228040;228040;228040;228040;228944;228944;228944;228944;231746;231746;231746;231746;231746;232527;232527;232527;232527;232527;233270;233270;233270;233270;233270;233410;233410;233410;233410;233410;233765;233765;233765;233765;233765;234148;234148;234148;234148;234148;236330;236330;236330;236330;236330;241640;241640;241640;241640;241640	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5273	987	792	1575	319	1651	1217	1086	1511	1440	680	495	425	1227	1459	1567	1840	1666	2382	868	1854	3554	1463	684	358	1657	1725	1795	1284	593	1021	889	797
evm.TU.utg1846.31	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	242404;242903;243848;245521;248437;248810	242639;242975;243939;245568;248624;248931	-;-;-;-;-;-	759	6776	5318	7252	2093	6728	5933	8075	6324	5175	6812	3053	3369	4366	5144	5703	6733	7930	7911	6361	8883	12388	6365	3268	4535	5932	7282	5451	3820	2826	5873	8615	8464
evm.TU.utg1846.32	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	249055;251892;252732;253804;255636;256690;258076;258536;259132	249109;251934;252783;253878;255737;256805;258136;258706;259179	+;+;+;+;+;+;+;+;+	723	77	89	124	7	35	56	27	102	31	28	38	29	48	169	25	61	93	64	90	82	133	37	16	25	59	118	84	132	51	23	99	103
utg1846.equina_smart_817336.path1	utg1846;utg1846;utg1846	261753;270695;274587	261793;270751;274701	-;-;-	213	191	133	210	30	112	180	209	188	111	172	143	60	193	142	119	142	248	249	224	230	324	167	83	34	236	250	155	110	99	151	341	245
evm.TU.utg1846.33	utg1846;utg1846	263494;264410	264043;265737	+;+	1878	35	4	69	0	25	35	0	49	16	8	15	0	1	71	8	41	47	35	4	21	30	10	18	0	17	101	62	18	1	53	32	20
evm.TU.utg1846.34	utg1846	268677	269822	+	1146	15	13	36	122	5	35	28	10	50	32	10	74	45	22	46	32	44	90	21	24	0	39	183	35	12	13	17	21	11	52	9	7
evm.TU.utg1846.35	utg1846	275126	276134	+	1009	1398	789	2470	825	590	2036	1123	1448	791	3014	903	674	738	1131	673	1539	2354	1363	1025	2486	3223	3572	1594	306	3763	2110	1868	774	1162	2384	1363	629
evm.TU.utg1846.36	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	280472;280692;281284;282520;283570;288602	280557;280715;281361;282606;283678;288649	-;-;-;-;-;-	432	802	416	2107	755	441	1207	248	1132	1888	1360	440	483	962	621	658	1742	1264	1915	1362	1673	1270	1626	772	151	3114	2098	2841	912	881	2324	526	279
evm.TU.utg1846.37	utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846;utg1846	290720;291164;293921;294304;294465;294822;298102;298487;298791;299280;299673;299979;300185;300185;300757;300757;300945;300945;301834;301834;302441;302441;303228;303228;303993;303993;306323;306323;306870;306870;307334;307334;308206;308206;308336;308336;308877;308877;309578;309578;310390;310390;310809;310809;311112;311112;311663;311663;312725;312725;313216;313216;313578;313578;313902;313902;315425;315425;316224;316224;317609;317609;319477;319477;320004;320004;321752;321752;322002;322002;322167;322167;324153;324153;324431;324431;324961;324961;325847;325847;328071;328071	291063;292336;293953;294360;294528;294872;298217;298603;298918;300059;299784;300059;300226;300226;300786;300786;301028;301028;301918;301918;302546;302546;303362;303362;304070;304070;306413;306413;306939;306939;307440;307440;308265;308265;308386;308386;308938;308938;309614;309614;310430;310430;310848;310848;311180;311180;311756;311756;312813;312813;313301;313301;313631;313631;313962;313962;315509;315509;316336;316336;317657;317657;319526;319526;320054;320054;321804;321804;322068;322068;322235;322235;324228;324228;324471;324471;325017;325017;326109;326109;329701;329688	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7040	4358	2183	8111	2823	3708	4938	2781	5890	3511	3075	3075	3041	3639	6854	3186	4643	7233	6042	2528	6112	8824	6839	4680	2208	4621	7333	5147	4137	2033	5322	2956	2595
tRNAscan-SE.tRNA.utg1846.Ser(AGA).1	utg1846	296151	296222	-	72	29	3	33	9	12	13	9	10	8	7	3	11	12	32	5	17	13	25	15	7	19	6	6	5	11	30	13	21	11	9	13	9
tRNAscan-SE.tRNA.utg1846.Ser(AGA).2	utg1846	307830	307901	+	72	0	3	1	0	2	3	1	1	1	0	0	0	0	1	1	5	0	0	0	0	2	0	0	0	2	2	1	1	1	0	2	1
