# Program:featureCounts v2.0.2; Command:"featureCounts" "-p" "-M" "-s" "2" "-T" "16" "-t" "exon" "-g" "gene_id" "-a" "equina_database/ref_index/genes.gtf" "-o" "featurecounts/A_Equina_Counts_stranded.txt" "alignments/10.sorted.bam" "alignments/11.sorted.bam" "alignments/12.sorted.bam" "alignments/13.sorted.bam" "alignments/14.sorted.bam" "alignments/15.sorted.bam" "alignments/16.sorted.bam" "alignments/17.sorted.bam" "alignments/18.sorted.bam" "alignments/19.sorted.bam" "alignments/1.sorted.bam" "alignments/20.sorted.bam" "alignments/21.sorted.bam" "alignments/22.sorted.bam" "alignments/23.sorted.bam" "alignments/24.sorted.bam" "alignments/25.sorted.bam" "alignments/26.sorted.bam" "alignments/27.sorted.bam" "alignments/28.sorted.bam" "alignments/2.sorted.bam" "alignments/30.sorted.bam" "alignments/31.sorted.bam" "alignments/34.sorted.bam" "alignments/36.sorted.bam" "alignments/4.sorted.bam" "alignments/50.sorted.bam" "alignments/5.sorted.bam" "alignments/6.sorted.bam" "alignments/7.sorted.bam" "alignments/8.sorted.bam" "alignments/9.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/10.sorted.bam	alignments/11.sorted.bam	alignments/12.sorted.bam	alignments/13.sorted.bam	alignments/14.sorted.bam	alignments/15.sorted.bam	alignments/16.sorted.bam	alignments/17.sorted.bam	alignments/18.sorted.bam	alignments/19.sorted.bam	alignments/1.sorted.bam	alignments/20.sorted.bam	alignments/21.sorted.bam	alignments/22.sorted.bam	alignments/23.sorted.bam	alignments/24.sorted.bam	alignments/25.sorted.bam	alignments/26.sorted.bam	alignments/27.sorted.bam	alignments/28.sorted.bam	alignments/2.sorted.bam	alignments/30.sorted.bam	alignments/31.sorted.bam	alignments/34.sorted.bam	alignments/36.sorted.bam	alignments/4.sorted.bam	alignments/50.sorted.bam	alignments/5.sorted.bam	alignments/6.sorted.bam	alignments/7.sorted.bam	alignments/8.sorted.bam	alignments/9.sorted.bam
evm.TU.utg2071.86	utg2071	620962	621348	+	387	17	61	27	26	82	43	20	8	30	21	23	47	34	25	34	32	49	27	30	18	17	11	76	183	8	17	32	18	14	9	28	48
evm.TU.utg2071.87	utg2071	626406	626699	+	294	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2071.88	utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071	632739;633631;634219;635113;635407;635762;636032;636672;640061;640232;641461;641797;643301;643836;644291	632843;633740;634490;635308;635466;635903;636048;636813;640083;640373;641593;641986;643442;643862;644293	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1704	243	168	351	377	424	108	526	446	336	128	332	540	107	534	369	201	429	152	26	208	11	214	409	288	200	199	345	510	18	108	92	114
tRNAscan-SE.tRNA.utg2071.Ile(AAT).1	utg2071	638474	638546	-	73	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).2	utg2071	638711	638783	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).3	utg2071	638877	638949	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).4	utg2071	640447	640519	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).5	utg2071	641129	641201	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg2071.equina_smart_1207093.path2	utg2071;utg2071	642821;643301	643170;643385	-;-	435	8	6	17	40	28	4	9	27	35	2	40	42	12	17	26	7	19	19	1	19	0	8	21	16	10	5	22	49	2	4	1	4
evm.TU.utg2071.89	utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071;utg2071	644419;644572;644797;645006;645301;645557;645861;646100;646589;646828;647256;647606;648418;648924;649321;650037;650661;651219;651814;652362;652657;652911;653694;653932;654404;655360;656035;656571;657198;657817;658002;658668;659109;659333;659881;660601;661248;661870;662819;665760;667223;667952;668239;669445;669924;670690;671230;671871;672584;673332;675868;676552;677403;677690;678167;678618;679334;680127;680752;682000;682812;683242;683852;684418;684857;685491;686208;688853;689394;689894;690494;691637;692444;693167;693686;693936;694582;695293;696123;696882;697397;698118;698706;699483;700074;700829;701611;702289;703184;704332;704649;705016;705878;706100;706817;707436;708740;709433;710417;710772;711481;712488;713202;713834;714958;715822;716293;716901;717303;718056;718738;719334;720529;721480;722095;722522;723218;723755;724180;724595;725229;726061;726569;727171;728006;728865;729782;730372;731290;732003;732926;733666;734200;734801;735553;735883;736406;737105;737420;738000;738873;739457;739938;740595;741490;742282;743430;744997;745348;746120;746927;747492;748792;749610;750391;752227;753241;753737;755632;756149;756928;757552;758309;761825;762127;762708;763164;764443;765450;766166	644432;644590;644894;645147;645444;645753;646002;646197;646730;647156;647394;647928;648559;649067;649428;650066;650867;651331;651955;652410;652693;653052;653706;654001;654545;655691;656176;656890;657339;657914;658145;658809;659164;659431;660022;660917;661356;662112;663190;666180;667401;668155;668305;669530;670244;670776;671456;672012;672779;673467;676009;676871;677544;677833;678348;678756;679493;680274;680896;682319;682953;683543;683993;684740;684998;685634;686371;688997;689537;690075;690635;691959;692585;693492;693827;694240;694723;695464;696258;697023;697486;698332;698847;699606;700275;700970;701915;702430;703361;704485;704790;705338;706019;706425;706964;707746;708881;709576;710601;710910;711785;712629;713527;713975;715265;715963;716618;717045;717628;718197;719057;719475;720736;721594;722236;722850;723353;724062;724321;724920;725370;726365;726710;727496;728150;729190;729923;730515;731471;732144;733236;733807;734343;734982;735691;736026;736557;737246;737566;738181;739014;739600;740098;740736;741818;742426;743752;745138;745655;746584;747068;747687;748921;749748;750558;752387;753382;754047;755773;756462;757069;757698;758493;761972;762187;762969;763305;764638;765561;766485	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	31204	61	33	157	166	94	80	121	153	150	56	270	285	107	212	184	109	220	103	13	119	9	102	261	31	113	206	117	666	5	23	33	15
tRNAscan-SE.tRNA.utg2071.Ile(AAT).6	utg2071	663389	663461	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).7	utg2071	663931	664003	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).8	utg2071	664094	664166	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).9	utg2071	664256	664328	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Thr(AGT).2	utg2071	750667	750739	+	73	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Thr(TGT).3	utg2071	751014	751086	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Thr(TGT).4	utg2071	751362	751434	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Thr(TGT).5	utg2071	751710	751782	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Thr(AGT).6	utg2071	753008	753080	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).10	utg2071	759512	759584	-	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).11	utg2071	760402	760474	-	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg2071.Ile(AAT).12	utg2071	760938	761010	-	73	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2073.1	utg2073;utg2073;utg2073;utg2073	452;1447;2607;2884	613;1572;2718;3128	+;+;+;+	645	232	172	211	133	87	167	121	227	207	145	322	161	522	135	210	48	84	59	60	107	74	251	133	29	123	407	101	264	86	203	127	23
evm.TU.utg2073.2	utg2073;utg2073	9909;11606	11279;12226	-;-	1992	6	4	2	0	8	1	9	3	0	2	1	3	9	6	0	2	17	2	4	17	2	36	0	7	3	7	6	1	0	4	4	8
evm.TU.utg2073.3	utg2073;utg2073	27464;29576	27685;30168	+;+	815	1292	1981	704	110	992	451	567	770	659	620	0	243	750	564	1572	635	261	862	1496	194	185	246	140	685	286	797	322	734	602	350	1608	716
evm.TU.utg2073.4	utg2073	31314	31859	+	546	8	41	0	0	4	0	9	2	13	0	0	2	20	8	34	9	5	13	15	1	0	2	0	33	0	4	2	3	0	0	9	13
evm.TU.utg2073.5	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	32512;33120;34355;34459;34799;35887;36022	32561;33485;34367;34547;34897;35938;36102	+;+;+;+;+;+;+	750	156	324	59	13	224	41	428	148	96	28	30	120	280	148	338	81	500	138	193	58	51	42	34	218	71	78	138	87	51	20	211	423
evm.TU.utg2073.6	utg2073;utg2073;utg2073	36431;36556;36704	36446;36627;37011	-;-;-	396	36	94	10	9	26	13	64	20	17	9	14	45	104	21	70	6	60	22	55	13	2	15	6	65	30	10	19	59	15	2	15	58
evm.TU.utg2073.7	utg2073;utg2073;utg2073;utg2073	37047;37300;37448;37864	37173;37379;37611;37939	-;-;-;-	447	27	91	8	3	40	10	46	16	31	7	15	37	72	30	66	29	73	37	62	27	8	45	21	27	39	25	36	22	22	12	15	30
evm.TU.utg2073.8	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	39391;42363;43860;45689;45919;49172	39482;42422;43919;45748;46027;49843	+;+;+;+;+;+	1053	2395	5311	3275	564	1136	839	1820	2015	2961	723	488	1783	5266	2115	3032	844	499	1731	4058	447	0	653	619	1815	593	3278	1362	4457	2087	838	2513	839
evm.TU.utg2073.9	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	53168;53603;53770;54805;55001;55201;55359	53219;53694;53829;54916;55018;55262;55364	+;+;+;+;+;+;+	402	28	1	130	13	34	34	36	32	4	20	7	27	14	146	8	108	27	276	12	141	156	45	57	0	31	99	62	16	2	63	13	3
evm.TU.utg2073.10	utg2073;utg2073;utg2073;utg2073	62639;62779;63126;64511	62682;63030;63368;64745	+;+;+;+	774	155	858	331	425	544	235	105	203	1052	185	246	648	901	207	1211	449	478	689	1133	422	4	228	386	533	686	246	586	1045	264	301	339	486
evm.TU.utg2073.11	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	63593;63785;64308;64779;65047;65562;66140	63711;63979;64456;64950;65298;65775;66220	-;-;-;-;-;-;-	1182	251	949	302	515	1129	283	234	244	1755	333	265	952	1218	257	2459	589	638	971	1176	766	0	249	599	571	890	302	763	1118	318	394	373	575
evm.TU.utg2073.12	utg2073;utg2073;utg2073;utg2073	66360;66748;67069;67490	66675;66982;67225;68251	-;-;-;-	1470	17	230	27	73	75	73	24	28	427	56	73	103	446	55	1216	62	52	72	394	57	4	54	144	11	88	29	155	180	80	38	23	15
utg2073.equina_smart_105698.path2	utg2073;utg2073	83455;88425	83496;88523	+;+	141	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0
evm.TU.utg2073.14	utg2073;utg2073	94564;95996	94751;96020	-;-	213	2	2	2	0	0	0	0	4	0	8	0	0	1	0	0	0	0	1	2	0	14	0	0	0	0	3	0	4	1	0	2	1
utg2073.equina_smart_1440943.path1	utg2073;utg2073	95164;95279	95192;95534	+;+	285	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0
evm.TU.utg2073.15	utg2073	98426	98962	-	537	1	1	2	1	6	0	2	0	1	0	0	2	4	5	2	4	5	6	1	0	6	0	1	6	0	0	1	1	0	3	0	0
evm.TU.utg2073.16	utg2073	125499	125798	-	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2073.17	utg2073	126043	126321	-	279	5	11	8	24	22	11	2	17	32	5	12	14	30	23	29	9	13	15	8	13	16	8	18	7	17	10	20	19	2	12	14	22
evm.TU.utg2073.18	utg2073	128428	129006	-	579	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2073.19	utg2073;utg2073	131000;131327	131054;131580	+;+	309	2	0	16	0	0	10	3	16	5	0	0	0	0	5	0	2	8	0	0	0	36	0	0	0	0	39	5	6	0	5	0	0
evm.TU.utg2073.20	utg2073;utg2073;utg2073	135606;137687;138087	135754;137798;138348	+;+;+	523	6	0	52	8	10	6	0	44	0	8	17	0	0	13	0	3	20	4	0	0	44	0	1	4	15	62	79	0	0	14	0	21
evm.TU.utg2073.21	utg2073;utg2073	143106;144282	143586;145837	+;+	2037	192	147	113	2	31	19	47	191	39	49	4	28	28	130	40	13	39	36	198	49	150	41	6	67	37	308	69	108	367	21	157	49
evm.TU.utg2073.22	utg2073;utg2073;utg2073	146272;151339;153498	147016;152524;153773	+;+;+	2207	619	277	460	82	93	348	412	509	222	252	482	196	203	390	213	295	426	269	517	287	1182	509	149	384	658	497	321	323	527	440	598	343
evm.TU.utg2073.23	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	157078;157996;158479;158839;159645;160723;161333;161913;162750;163256;163803;166543;166807	157804;158132;158605;158948;159823;160806;161446;162154;162936;163408;163905;166688;167154	-;-;-;-;-;-;-;-;-;-;-;-;-	2657	467	591	1700	547	481	1598	266	505	1978	1092	294	231	800	554	823	1848	823	2074	1762	1167	534	1689	697	280	1210	979	1559	876	859	2074	526	287
evm.TU.utg2073.24	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	178733;180216;180715;181372;184421;185204	179782;180352;181285;182732;184803;185713	-;-;-;-;-;-	4012	2	10	6	4	67	23	102	19	29	24	126	3	3	9	8	28	101	51	93	30	0	25	16	0	149	28	233	13	16	18	0	144
evm.TU.utg2073.25	utg2073	194739	195707	+	969	4	28	22	0	4	0	12	28	0	2	8	0	0	3	0	0	5	2	37	2	2	0	2	1	5	31	17	41	3	4	0	17
evm.TU.utg2073.26	utg2073;utg2073	196227;198146	197077;198632	-;-	1338	4	23	37	18	0	7	5	25	6	1	14	5	4	12	2	2	5	1	77	4	0	4	8	4	22	77	13	73	6	6	2	6
evm.TU.utg2073.27	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	204641;204641;205230;205652;205652;207195;207195;207372;207372;207684;207684;208303;208303;208872;208872;209126;209126;209810;209810;210591;210591;211768;211768;213423;213423;214203;214203;214365	205281;205087;205281;205781;205781;207244;207244;207516;207516;207779;207779;208399;208399;208948;208948;209169;209169;209903;209903;210670;210670;211952;211952;213590;213590;214288;214425;214454	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2059	924	1174	1600	373	354	1762	705	1103	1760	1199	365	998	2437	972	1198	1584	1221	2050	2892	3515	1630	3049	785	711	1478	1906	1264	1789	1202	1985	1147	505
evm.TU.utg2073.28	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	221767;222912;223441;223919;224122;224650;225303	221924;222954;223576;224019;224181;224707;226073	+;+;+;+;+;+;+	1327	120	80	179	69	78	113	145	106	142	57	198	78	145	111	43	123	181	84	163	221	111	150	124	79	143	146	104	58	143	114	122	147
evm.TU.utg2073.29	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	229397;230285;230321;230690;230690;230829;230829;231247;231247;232002;232002;235944;235944;237049;237049;238631;238631;239248;239248;239811;239811;241708;241708;242665;242665;243536;243536;245471;245471;247152;247152;247810;247810	229706;230401;230401;230749;230749;230954;230954;231396;231396;232091;232091;235994;235994;237158;237158;238709;238709;239355;239355;239878;239878;241825;241825;242739;242739;243764;243764;245729;245729;247329;247329;248178;248178	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2497	495	554	829	95	206	251	267	734	424	81	617	153	433	827	221	258	370	408	856	278	247	249	176	288	565	992	513	634	418	203	512	284
evm.TU.utg2073.30	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	255180;255180;255180;255536;255536;255536;255752;255752;255752;257501;257501;257501;258086;258086;258086;258363;258363;258363;260225;260225;260225;260915;260915;261720;261720;262671;263584;264192;264744;265386	255422;255422;255422;255649;255649;255649;255853;255853;255853;257563;257563;257563;258141;258141;258141;258456;258456;258456;260309;260309;260441;260975;260975;261810;261930;262729;263632;264290;264813;265792	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1845	57	156	342	38	32	116	27	142	185	74	98	53	151	63	78	87	138	212	252	129	87	248	109	26	188	337	342	221	170	171	82	51
evm.TU.utg2073.31	utg2073;utg2073;utg2073;utg2073	270153;271224;272415;273867	270525;271365;272625;274021	-;-;-;-	881	32	131	8	2959	16	39	1593	39	0	37	4401	517	3468	599	7346	2676	2	6	4	34	4813	4	6	3535	13	26	9948	38	794	2	5969	5134
evm.TU.utg2073.34	utg2073	279886	280335	+	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2073.35	utg2073;utg2073	283260;284640	283361;285146	-;-	609	0	18	3	0	0	0	4	1	4	0	31	0	0	0	1	0	0	0	1	1	6	0	0	139	3	3	338	0	296	0	340	0
evm.TU.utg2073.36	utg2073;utg2073;utg2073;utg2073	285274;286293;291447;295537	285506;286380;291472;295570	-;-;-;-	381	10	4	0	0	6	2	4	4	0	0	33	8	0	5	2	0	0	6	2	3	8	4	0	150	20	2	617	0	663	2	484	0
evm.TU.utg2073.37	utg2073;utg2073;utg2073;utg2073;utg2073	295739;297056;297430;300458;302352	295977;297215;297658;300533;302413	-;-;-;-;-	766	533	1	0	738	0	0	107	5	233	0	128	1126	1427	482	158	70	2	1	11	0	1004	0	0	153	0	6	251	2	36	0	1191	130
evm.TU.utg2073.38	utg2073;utg2073	300650;303149	300751;303496	+;+	450	0	2	0	0	2	0	0	0	0	0	1	4	2	2	0	0	0	0	0	0	1	0	0	9	0	0	3	2	1	0	9	1
evm.TU.utg2073.39	utg2073	309039	309242	+	204	2	2	5	0	0	2	4	0	0	1	2	0	0	0	3	0	0	0	4	3	5	4	5	2	0	4	2	0	1	0	0	0
evm.TU.utg2073.40	utg2073;utg2073;utg2073;utg2073;utg2073	309795;310587;312293;316086;317711	309852;310688;312500;316230;319213	+;+;+;+;+	2016	1107	615	3605	691	384	1680	568	2472	2442	717	42	874	743	1250	719	2102	2090	1455	24	2281	4205	1232	295	0	875	3506	1810	3455	12	3830	26	16
evm.TU.utg2073.41	utg2073;utg2073;utg2073;utg2073	319949;320366;320693;321421	320116;320543;320915;321547	-;-;-;-	696	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	2	4	0	0	1	0	0	1
evm.TU.utg2073.42	utg2073;utg2073;utg2073	326058;326305;326733	326155;326482;326900	+;+;+	444	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg2073.43	utg2073	334049	334471	+	423	0	0	2	0	2	0	5	0	0	1	2	0	1	0	2	2	1	2	0	1	2	0	2	15	3	0	8	2	4	1	4	0
evm.TU.utg2073.44	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	346690;346690;347592;347693;347693;348176;348630;348630;349095;349095;349095;349095;351459;351459;351459;351459;352098;352098;352098;352098;354272;354272	347196;347196;347922;348776;347922;348776;348776;348776;350958;350958;350958;350958;351618;351618;351618;351618;352751;352751;352454;352454;355114;354849	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5213	91	85	205	134	78	117	44	140	179	106	187	134	511	100	116	144	172	213	129	157	184	193	114	74	197	184	235	168	89	192	138	46
utg2073.equina_smart_1757576.path1	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	354988;355481;356110;356467;356999;357989;358589;359495	355222;355608;356208;356547;357070;358101;358860;360111	+;+;+;+;+;+;+;+	1617	1019	566	1457	595	662	995	406	1558	979	795	1069	909	1596	947	698	837	1231	1227	577	1069	1261	1178	688	280	1771	1985	1679	767	645	1221	646	309
evm.TU.utg2073.45	utg2073;utg2073	370325;370767	370391;371239	+;+	540	0	1	5	2	1	1	0	22	1	1	0	0	0	3	4	0	2	6	0	1	2	1	4	12	5	0	3	1	0	2	0	2
evm.TU.utg2073.46	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	372426;373732;374495;377094;377378;378046	372453;373994;374573;377267;377709;378192	+;+;+;+;+;+	1023	3	2	6	12	3	2	0	3	6	6	0	5	0	3	3	1	3	0	0	4	7	0	11	4	0	6	6	2	2	0	2	0
evm.TU.utg2073.47	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	385061;385610;386146;386788;387359;387897;388706;389144;397718;398113;398592;398852	385406;385682;386348;387049;387624;388000;388879;389301;397806;398198;398741;399514	-;-;-;-;-;-;-;-;-;-;-;-	2574	89	289	159	53	291	62	114	79	344	10	39	253	535	187	407	104	194	233	210	276	296	138	109	444	88	89	156	178	46	23	76	368
tRNAscan-SE.tRNA.utg2073.Ser(AGA).1	utg2073	389530	389601	-	72	1	2	6	0	3	0	0	4	11	1	0	4	17	1	12	5	3	11	1	6	6	3	0	1	4	2	1	3	0	3	7	8
tRNAscan-SE.tRNA.utg2073.Ser(AGA).2	utg2073	397357	397428	-	72	3	8	8	4	6	9	4	1	6	8	1	2	3	4	5	9	3	7	7	4	5	3	4	5	2	4	10	8	3	14	15	3
evm.TU.utg2073.48	utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073;utg2073	399822;399920;400583;400994;402537;402697;403929;404390;404660;405428	399824;399994;400699;401086;402575;402735;404261;404582;404739;405748	+;+;+;+;+;+;+;+;+;+	1293	37	24	37	7	120	10	25	33	8	21	5	18	70	15	31	23	56	24	19	29	97	35	14	97	38	43	63	42	10	9	9	55
evm.TU.utg2073.49	utg2073	406763	407698	-	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
evm.TU.utg2073.50	utg2073;utg2073;utg2073	407755;408562;409156	407805;408674;409435	+;+;+	444	60	42	91	31	35	54	17	112	94	58	31	50	95	82	59	70	86	94	45	75	95	68	29	8	128	154	122	32	26	64	39	19
evm.TU.utg2073.51	utg2073;utg2073;utg2073	410145;411769;412767	410538;411833;412931	+;+;+	624	8	97	2	4	36	2	36	8	73	5	24	14	24	15	62	2	9	6	71	35	4	7	145	20	20	10	28	72	14	4	20	44
evm.TU.utg2073.52	utg2073	415037	415738	+	702	4	0	9	45	1	11	5	8	4	12	1	39	11	8	12	19	18	27	7	13	0	31	87	3	14	7	7	3	8	22	8	0
