dark_cluster_id	representative_id	candidate_id	cluster_size	cluster_members	cluster_method
dark_cluster_001856	evm.utg4652.23	evm.utg4652.23	1	evm.utg4652.23	exact_python_fallback
dark_cluster_001857	evm.utg479.2	evm.utg479.2	1	evm.utg479.2	exact_python_fallback
dark_cluster_001858	evm.utg2017.1	evm.utg2017.1	2	evm.utg2017.1;evm.utg2017.38	exact_python_fallback
dark_cluster_001858	evm.utg2017.1	evm.utg2017.38	2	evm.utg2017.1;evm.utg2017.38	exact_python_fallback
dark_cluster_001859	evm.utg1347.25	evm.utg1347.25	1	evm.utg1347.25	exact_python_fallback
dark_cluster_001860	evm.utg567.5	evm.utg567.5	1	evm.utg567.5	exact_python_fallback
dark_cluster_001861	utg10358.equina_smart_1639775.mrna7	utg10358.equina_smart_1639775.mrna7	1	utg10358.equina_smart_1639775.mrna7	exact_python_fallback
dark_cluster_001862	evm.utg790.26	evm.utg790.26	1	evm.utg790.26	exact_python_fallback
dark_cluster_001863	evm.utg1395.32	evm.utg1395.32	1	evm.utg1395.32	exact_python_fallback
dark_cluster_001864	evm.utg9110.33	evm.utg9110.33	1	evm.utg9110.33	exact_python_fallback
dark_cluster_001865	evm.utg1463.17	evm.utg1463.17	1	evm.utg1463.17	exact_python_fallback
dark_cluster_001866	utg479.equina_smart_177996.mrna1	utg479.equina_smart_177996.mrna1	1	utg479.equina_smart_177996.mrna1	exact_python_fallback
dark_cluster_001867	utg163.equina_smart_1401017.mrna1	utg163.equina_smart_1401017.mrna1	1	utg163.equina_smart_1401017.mrna1	exact_python_fallback
dark_cluster_001868	evm.utg594.15.2.5c22f27e	evm.utg594.15.2.5c22f27e	1	evm.utg594.15.2.5c22f27e	exact_python_fallback
dark_cluster_001869	evm.utg20197.3	evm.utg20197.3	3	evm.utg20197.3;evm.utg20197.6;evm.utg20197.7	exact_python_fallback
dark_cluster_001869	evm.utg20197.3	evm.utg20197.6	3	evm.utg20197.3;evm.utg20197.6;evm.utg20197.7	exact_python_fallback
dark_cluster_001869	evm.utg20197.3	evm.utg20197.7	3	evm.utg20197.3;evm.utg20197.6;evm.utg20197.7	exact_python_fallback
dark_cluster_001870	utg32260.evm.utg7616.12.mrna2	utg32260.evm.utg7616.12.mrna2	1	utg32260.evm.utg7616.12.mrna2	exact_python_fallback
dark_cluster_001871	evm.utg1236.22	evm.utg1236.22	4	evm.utg1236.22;evm.utg1236.32;evm.utg1236.35;evm.utg1236.37	exact_python_fallback
dark_cluster_001871	evm.utg1236.22	evm.utg1236.32	4	evm.utg1236.22;evm.utg1236.32;evm.utg1236.35;evm.utg1236.37	exact_python_fallback
dark_cluster_001871	evm.utg1236.22	evm.utg1236.35	4	evm.utg1236.22;evm.utg1236.32;evm.utg1236.35;evm.utg1236.37	exact_python_fallback
dark_cluster_001871	evm.utg1236.22	evm.utg1236.37	4	evm.utg1236.22;evm.utg1236.32;evm.utg1236.35;evm.utg1236.37	exact_python_fallback
dark_cluster_001872	evm.utg1931.70	evm.utg1931.70	1	evm.utg1931.70	exact_python_fallback
dark_cluster_001873	evm.utg82.8	evm.utg82.8	1	evm.utg82.8	exact_python_fallback
dark_cluster_001874	evm.utg820.14	evm.utg820.14	2	evm.utg820.14;evm.utg820.7	exact_python_fallback
dark_cluster_001874	evm.utg820.14	evm.utg820.7	2	evm.utg820.14;evm.utg820.7	exact_python_fallback
dark_cluster_001875	evm.utg14007.1.1.5c22ea8c	evm.utg14007.1.1.5c22ea8c	1	evm.utg14007.1.1.5c22ea8c	exact_python_fallback
dark_cluster_001876	utg597.equina_smart_72486.mrna1	utg597.equina_smart_72486.mrna1	1	utg597.equina_smart_72486.mrna1	exact_python_fallback
dark_cluster_001877	evm.utg5885.22	evm.utg5885.22	1	evm.utg5885.22	exact_python_fallback
dark_cluster_001878	evm.utg439.19	evm.utg439.19	1	evm.utg439.19	exact_python_fallback
dark_cluster_001879	evm.utg14.30	evm.utg14.30	1	evm.utg14.30	exact_python_fallback
dark_cluster_001880	evm.utg2929.11	evm.utg2929.11	1	evm.utg2929.11	exact_python_fallback
dark_cluster_001881	utg4428.equina_smart_1640285.mrna5	utg4428.equina_smart_1640285.mrna5	1	utg4428.equina_smart_1640285.mrna5	exact_python_fallback
dark_cluster_001882	utg18233.equina_smart_1569047.mrna3	utg18233.equina_smart_1569047.mrna3	1	utg18233.equina_smart_1569047.mrna3	exact_python_fallback
dark_cluster_001883	utg844.equina_smart_854614.mrna2	utg844.equina_smart_854614.mrna2	1	utg844.equina_smart_854614.mrna2	exact_python_fallback
dark_cluster_001884	evm.utg1459.10	evm.utg1459.10	1	evm.utg1459.10	exact_python_fallback
dark_cluster_001885	utg1002.equina_smart_331322.mrna1	utg1002.equina_smart_331322.mrna1	1	utg1002.equina_smart_331322.mrna1	exact_python_fallback
dark_cluster_001886	evm.utg15556.2	evm.utg15556.2	1	evm.utg15556.2	exact_python_fallback
dark_cluster_001887	evm.utg2350.33	evm.utg2350.33	2	evm.utg2350.33;evm.utg2350.38	exact_python_fallback
dark_cluster_001887	evm.utg2350.33	evm.utg2350.38	2	evm.utg2350.33;evm.utg2350.38	exact_python_fallback
dark_cluster_001888	evm.utg857.1	evm.utg857.1	1	evm.utg857.1	exact_python_fallback
dark_cluster_001889	evm.utg736.31	evm.utg736.31	1	evm.utg736.31	exact_python_fallback
dark_cluster_001890	evm.utg1765.13	evm.utg1765.13	1	evm.utg1765.13	exact_python_fallback
dark_cluster_001891	evm.utg338.100	evm.utg338.100	1	evm.utg338.100	exact_python_fallback
dark_cluster_001892	evm.utg276.38	evm.utg276.38	1	evm.utg276.38	exact_python_fallback
dark_cluster_001893	evm.utg183.8	evm.utg183.8	1	evm.utg183.8	exact_python_fallback
dark_cluster_001894	evm.utg324.80	evm.utg324.80	1	evm.utg324.80	exact_python_fallback
dark_cluster_001895	evm.utg24075.6	evm.utg24075.6	2	evm.utg24075.6;evm.utg24075.7	exact_python_fallback
dark_cluster_001895	evm.utg24075.6	evm.utg24075.7	2	evm.utg24075.6;evm.utg24075.7	exact_python_fallback
dark_cluster_001896	evm.utg20736.16	evm.utg20736.16	1	evm.utg20736.16	exact_python_fallback
dark_cluster_001897	evm.utg1721.16	evm.utg1721.16	1	evm.utg1721.16	exact_python_fallback
dark_cluster_001898	evm.utg4062.11	evm.utg4062.11	2	evm.utg4062.11;evm.utg4062.16	exact_python_fallback
dark_cluster_001898	evm.utg4062.11	evm.utg4062.16	2	evm.utg4062.11;evm.utg4062.16	exact_python_fallback
dark_cluster_001899	evm.utg735.30	evm.utg735.30	1	evm.utg735.30	exact_python_fallback
dark_cluster_001900	utg1754.equina_smart_60032.mrna2	utg1754.equina_smart_60032.mrna2	1	utg1754.equina_smart_60032.mrna2	exact_python_fallback
dark_cluster_001901	evm.utg4231.3	evm.utg4231.3	1	evm.utg4231.3	exact_python_fallback
dark_cluster_001902	evm.utg13959.11	evm.utg13959.11	1	evm.utg13959.11	exact_python_fallback
dark_cluster_001903	evm.utg1846.95	evm.utg1846.95	1	evm.utg1846.95	exact_python_fallback
dark_cluster_001904	evm.utg890.24	evm.utg890.24	1	evm.utg890.24	exact_python_fallback
dark_cluster_001905	evm.utg2932.27	evm.utg2932.27	2	evm.utg2932.27;evm.utg2932.32	exact_python_fallback
dark_cluster_001905	evm.utg2932.27	evm.utg2932.32	2	evm.utg2932.27;evm.utg2932.32	exact_python_fallback
dark_cluster_001906	evm.utg11415.14	evm.utg11415.14	1	evm.utg11415.14	exact_python_fallback
dark_cluster_001907	evm.utg1919.109	evm.utg1919.109	1	evm.utg1919.109	exact_python_fallback
dark_cluster_001908	evm.utg6078.36	evm.utg6078.36	1	evm.utg6078.36	exact_python_fallback
dark_cluster_001909	evm.utg1056.111	evm.utg1056.111	1	evm.utg1056.111	exact_python_fallback
dark_cluster_001910	evm.utg2614.32	evm.utg2614.32	1	evm.utg2614.32	exact_python_fallback
dark_cluster_001911	utg4796.evm.utg622.5.mrna2	utg4796.evm.utg622.5.mrna2	1	utg4796.evm.utg622.5.mrna2	exact_python_fallback
dark_cluster_001912	evm.utg622.5	evm.utg622.5	1	evm.utg622.5	exact_python_fallback
dark_cluster_001913	evm.utg750.28	evm.utg750.28	1	evm.utg750.28	exact_python_fallback
dark_cluster_001914	evm.utg2338.15	evm.utg2338.15	1	evm.utg2338.15	exact_python_fallback
dark_cluster_001915	evm.utg2733.16	evm.utg2733.16	1	evm.utg2733.16	exact_python_fallback
dark_cluster_001916	evm.utg17588.11	evm.utg17588.11	1	evm.utg17588.11	exact_python_fallback
dark_cluster_001917	evm.utg8181.12	evm.utg8181.12	1	evm.utg8181.12	exact_python_fallback
dark_cluster_001918	evm.utg2967.6	evm.utg2967.6	1	evm.utg2967.6	exact_python_fallback
dark_cluster_001919	utg2967.evm.utg2967.6.mrna2	utg2967.evm.utg2967.6.mrna2	1	utg2967.evm.utg2967.6.mrna2	exact_python_fallback
dark_cluster_001920	evm.utg77.124	evm.utg77.124	1	evm.utg77.124	exact_python_fallback
dark_cluster_001921	evm.utg23708.10	evm.utg23708.10	1	evm.utg23708.10	exact_python_fallback
dark_cluster_001922	evm.utg1358.30	evm.utg1358.30	1	evm.utg1358.30	exact_python_fallback
dark_cluster_001923	evm.utg26337.2	evm.utg26337.2	1	evm.utg26337.2	exact_python_fallback
dark_cluster_001924	evm.utg4613.2	evm.utg4613.2	1	evm.utg4613.2	exact_python_fallback
dark_cluster_001925	evm.utg2994.49	evm.utg2994.49	1	evm.utg2994.49	exact_python_fallback
dark_cluster_001926	evm.utg1925.3	evm.utg1925.3	2	evm.utg1925.3;evm.utg1925.33	exact_python_fallback
dark_cluster_001926	evm.utg1925.3	evm.utg1925.33	2	evm.utg1925.3;evm.utg1925.33	exact_python_fallback
dark_cluster_001927	evm.utg1319.6	evm.utg1319.6	1	evm.utg1319.6	exact_python_fallback
dark_cluster_001928	evm.utg3164.40	evm.utg3164.40	1	evm.utg3164.40	exact_python_fallback
dark_cluster_001929	evm.utg3155.22	evm.utg3155.22	1	evm.utg3155.22	exact_python_fallback
dark_cluster_001930	evm.utg4716.2	evm.utg4716.2	1	evm.utg4716.2	exact_python_fallback
dark_cluster_001931	evm.utg8494.55	evm.utg8494.55	1	evm.utg8494.55	exact_python_fallback
dark_cluster_001932	evm.utg36508.6	evm.utg36508.6	1	evm.utg36508.6	exact_python_fallback
dark_cluster_001933	evm.utg1253.58	evm.utg1253.58	1	evm.utg1253.58	exact_python_fallback
dark_cluster_001934	evm.utg2155.4	evm.utg2155.4	2	evm.utg2155.4;evm.utg2155.8	exact_python_fallback
dark_cluster_001934	evm.utg2155.4	evm.utg2155.8	2	evm.utg2155.4;evm.utg2155.8	exact_python_fallback
dark_cluster_001935	utg4977.equina_smart_1739257.mrna6	utg4977.equina_smart_1739257.mrna6	2	utg4977.equina_smart_1739257.mrna6;utg9769.equina_smart_1739257.mrna2	exact_python_fallback
dark_cluster_001935	utg4977.equina_smart_1739257.mrna6	utg9769.equina_smart_1739257.mrna2	2	utg4977.equina_smart_1739257.mrna6;utg9769.equina_smart_1739257.mrna2	exact_python_fallback
dark_cluster_001936	utg2007.equina_smart_1739258.mrna7	utg2007.equina_smart_1739258.mrna7	1	utg2007.equina_smart_1739258.mrna7	exact_python_fallback
dark_cluster_001937	utg18506.equina_smart_1739258.mrna3	utg18506.equina_smart_1739258.mrna3	1	utg18506.equina_smart_1739258.mrna3	exact_python_fallback
dark_cluster_001938	utg70613.equina_smart_1739257.mrna4	utg70613.equina_smart_1739257.mrna4	1	utg70613.equina_smart_1739257.mrna4	exact_python_fallback
dark_cluster_001939	utg84504.equina_smart_1739257.mrna3	utg84504.equina_smart_1739257.mrna3	1	utg84504.equina_smart_1739257.mrna3	exact_python_fallback
dark_cluster_001940	evm.utg55.162	evm.utg55.162	1	evm.utg55.162	exact_python_fallback
dark_cluster_001941	evm.utg77.147.149	evm.utg77.147.149	1	evm.utg77.147.149	exact_python_fallback
dark_cluster_001942	evm.utg411.124.1.5c22f07c	evm.utg411.124.1.5c22f07c	1	evm.utg411.124.1.5c22f07c	exact_python_fallback
dark_cluster_001943	evm.utg395.31	evm.utg395.31	1	evm.utg395.31	exact_python_fallback
dark_cluster_001944	evm.utg4739.19	evm.utg4739.19	1	evm.utg4739.19	exact_python_fallback
dark_cluster_001945	evm.utg4049.15	evm.utg4049.15	1	evm.utg4049.15	exact_python_fallback
dark_cluster_001946	evm.utg30470.1	evm.utg30470.1	2	evm.utg30470.1;evm.utg30470.2	exact_python_fallback
dark_cluster_001946	evm.utg30470.1	evm.utg30470.2	2	evm.utg30470.1;evm.utg30470.2	exact_python_fallback
dark_cluster_001947	evm.utg225.98	evm.utg225.98	1	evm.utg225.98	exact_python_fallback
dark_cluster_001948	utg379.equina_smart_919633.mrna2	utg379.equina_smart_919633.mrna2	1	utg379.equina_smart_919633.mrna2	exact_python_fallback
dark_cluster_001949	evm.utg16036.34	evm.utg16036.34	1	evm.utg16036.34	exact_python_fallback
dark_cluster_001950	evm.utg975.10	evm.utg975.10	4	evm.utg975.10;evm.utg975.18;evm.utg975.24;evm.utg975.29	exact_python_fallback
dark_cluster_001950	evm.utg975.10	evm.utg975.18	4	evm.utg975.10;evm.utg975.18;evm.utg975.24;evm.utg975.29	exact_python_fallback
dark_cluster_001950	evm.utg975.10	evm.utg975.24	4	evm.utg975.10;evm.utg975.18;evm.utg975.24;evm.utg975.29	exact_python_fallback
dark_cluster_001950	evm.utg975.10	evm.utg975.29	4	evm.utg975.10;evm.utg975.18;evm.utg975.24;evm.utg975.29	exact_python_fallback
dark_cluster_001951	evm.utg738.28	evm.utg738.28	1	evm.utg738.28	exact_python_fallback
dark_cluster_001952	evm.utg72.1	evm.utg72.1	1	evm.utg72.1	exact_python_fallback
dark_cluster_001953	utg236.equina_smart_400274.mrna1	utg236.equina_smart_400274.mrna1	1	utg236.equina_smart_400274.mrna1	exact_python_fallback
dark_cluster_001954	evm.utg14.90	evm.utg14.90	1	evm.utg14.90	exact_python_fallback
dark_cluster_001955	evm.utg1372.1	evm.utg1372.1	1	evm.utg1372.1	exact_python_fallback
dark_cluster_001956	evm.utg910.180	evm.utg910.180	1	evm.utg910.180	exact_python_fallback
dark_cluster_001957	evm.utg104.28	evm.utg104.28	1	evm.utg104.28	exact_python_fallback
dark_cluster_001958	evm.utg2994.83	evm.utg2994.83	1	evm.utg2994.83	exact_python_fallback
dark_cluster_001959	evm.utg82.26	evm.utg82.26	1	evm.utg82.26	exact_python_fallback
dark_cluster_001960	evm.utg816.7	evm.utg816.7	1	evm.utg816.7	exact_python_fallback
dark_cluster_001961	evm.utg38114.5	evm.utg38114.5	1	evm.utg38114.5	exact_python_fallback
dark_cluster_001962	utg183.equina_smart_954712.mrna1	utg183.equina_smart_954712.mrna1	1	utg183.equina_smart_954712.mrna1	exact_python_fallback
dark_cluster_001963	evm.utg2779.4	evm.utg2779.4	1	evm.utg2779.4	exact_python_fallback
dark_cluster_001964	evm.utg540.62	evm.utg540.62	1	evm.utg540.62	exact_python_fallback
dark_cluster_001965	evm.utg3870.8	evm.utg3870.8	1	evm.utg3870.8	exact_python_fallback
dark_cluster_001966	evm.utg1137.22	evm.utg1137.22	1	evm.utg1137.22	exact_python_fallback
dark_cluster_001967	evm.utg978.10	evm.utg978.10	1	evm.utg978.10	exact_python_fallback
dark_cluster_001968	evm.utg3677.13	evm.utg3677.13	5	evm.utg3677.13;evm.utg3677.23;evm.utg3677.37;evm.utg3677.38;evm.utg3677.7	exact_python_fallback
dark_cluster_001968	evm.utg3677.13	evm.utg3677.23	5	evm.utg3677.13;evm.utg3677.23;evm.utg3677.37;evm.utg3677.38;evm.utg3677.7	exact_python_fallback
dark_cluster_001968	evm.utg3677.13	evm.utg3677.37	5	evm.utg3677.13;evm.utg3677.23;evm.utg3677.37;evm.utg3677.38;evm.utg3677.7	exact_python_fallback
dark_cluster_001968	evm.utg3677.13	evm.utg3677.38	5	evm.utg3677.13;evm.utg3677.23;evm.utg3677.37;evm.utg3677.38;evm.utg3677.7	exact_python_fallback
dark_cluster_001968	evm.utg3677.13	evm.utg3677.7	5	evm.utg3677.13;evm.utg3677.23;evm.utg3677.37;evm.utg3677.38;evm.utg3677.7	exact_python_fallback
dark_cluster_001969	evm.utg33938.19	evm.utg33938.19	1	evm.utg33938.19	exact_python_fallback
dark_cluster_001970	evm.utg9902.4	evm.utg9902.4	1	evm.utg9902.4	exact_python_fallback
dark_cluster_001971	evm.utg857.18	evm.utg857.18	1	evm.utg857.18	exact_python_fallback
dark_cluster_001972	utg625.equina_smart_1015346.mrna1	utg625.equina_smart_1015346.mrna1	1	utg625.equina_smart_1015346.mrna1	exact_python_fallback
dark_cluster_001973	evm.utg33938.20	evm.utg33938.20	1	evm.utg33938.20	exact_python_fallback
dark_cluster_001974	utg8497.equina_smart_944464.mrna6	utg8497.equina_smart_944464.mrna6	1	utg8497.equina_smart_944464.mrna6	exact_python_fallback
dark_cluster_001975	evm.utg1910.69	evm.utg1910.69	2	evm.utg1910.69;evm.utg1910.98	exact_python_fallback
dark_cluster_001975	evm.utg1910.69	evm.utg1910.98	2	evm.utg1910.69;evm.utg1910.98	exact_python_fallback
dark_cluster_001976	evm.utg10358.3	evm.utg10358.3	1	evm.utg10358.3	exact_python_fallback
dark_cluster_001977	evm.utg4716.25	evm.utg4716.25	1	evm.utg4716.25	exact_python_fallback
dark_cluster_001978	evm.utg435.7	evm.utg435.7	1	evm.utg435.7	exact_python_fallback
dark_cluster_001979	evm.utg1031.48	evm.utg1031.48	1	evm.utg1031.48	exact_python_fallback
dark_cluster_001980	evm.utg3678.2	evm.utg3678.2	1	evm.utg3678.2	exact_python_fallback
dark_cluster_001981	utg126.equina_smart_1221919.mrna1	utg126.equina_smart_1221919.mrna1	1	utg126.equina_smart_1221919.mrna1	exact_python_fallback
dark_cluster_001982	evm.utg4716.18	evm.utg4716.18	1	evm.utg4716.18	exact_python_fallback
dark_cluster_001983	evm.utg1530.17	evm.utg1530.17	2	evm.utg1530.17;evm.utg1530.38	exact_python_fallback
dark_cluster_001983	evm.utg1530.17	evm.utg1530.38	2	evm.utg1530.17;evm.utg1530.38	exact_python_fallback
dark_cluster_001984	evm.utg109.4	evm.utg109.4	1	evm.utg109.4	exact_python_fallback
dark_cluster_001985	evm.utg55.131	evm.utg55.131	1	evm.utg55.131	exact_python_fallback
dark_cluster_001986	utg378.equina_smart_1260081.mrna1	utg378.equina_smart_1260081.mrna1	1	utg378.equina_smart_1260081.mrna1	exact_python_fallback
dark_cluster_001987	utg1358.equina_smart_941719.mrna2	utg1358.equina_smart_941719.mrna2	1	utg1358.equina_smart_941719.mrna2	exact_python_fallback
dark_cluster_001988	evm.utg225.68	evm.utg225.68	1	evm.utg225.68	exact_python_fallback
dark_cluster_001989	utg52.equina_smart_459784.mrna1	utg52.equina_smart_459784.mrna1	1	utg52.equina_smart_459784.mrna1	exact_python_fallback
dark_cluster_001990	evm.utg1786.32	evm.utg1786.32	1	evm.utg1786.32	exact_python_fallback
dark_cluster_001991	evm.utg19074.10	evm.utg19074.10	1	evm.utg19074.10	exact_python_fallback
dark_cluster_001992	utg44757.equina_smart_1479167.mrna1	utg44757.equina_smart_1479167.mrna1	1	utg44757.equina_smart_1479167.mrna1	exact_python_fallback
dark_cluster_001993	evm.utg10588.19	evm.utg10588.19	1	evm.utg10588.19	exact_python_fallback
dark_cluster_001994	evm.utg10541.32	evm.utg10541.32	1	evm.utg10541.32	exact_python_fallback
dark_cluster_001995	evm.utg286.2	evm.utg286.2	1	evm.utg286.2	exact_python_fallback
dark_cluster_001996	evm.utg256.8	evm.utg256.8	1	evm.utg256.8	exact_python_fallback
dark_cluster_001997	utg910.equina_smart_1426374.mrna1	utg910.equina_smart_1426374.mrna1	1	utg910.equina_smart_1426374.mrna1	exact_python_fallback
dark_cluster_001998	evm.utg4613.74	evm.utg4613.74	1	evm.utg4613.74	exact_python_fallback
dark_cluster_001999	evm.utg858.54	evm.utg858.54	3	evm.utg858.54;evm.utg858.55;evm.utg858.64	exact_python_fallback
dark_cluster_001999	evm.utg858.54	evm.utg858.55	3	evm.utg858.54;evm.utg858.55;evm.utg858.64	exact_python_fallback
dark_cluster_001999	evm.utg858.54	evm.utg858.64	3	evm.utg858.54;evm.utg858.55;evm.utg858.64	exact_python_fallback
dark_cluster_002000	evm.utg1897.112	evm.utg1897.112	1	evm.utg1897.112	exact_python_fallback
dark_cluster_002001	evm.utg5454.15	evm.utg5454.15	2	evm.utg5454.15;evm.utg5454.23	exact_python_fallback
dark_cluster_002001	evm.utg5454.15	evm.utg5454.23	2	evm.utg5454.15;evm.utg5454.23	exact_python_fallback
dark_cluster_002002	evm.utg3158.51	evm.utg3158.51	1	evm.utg3158.51	exact_python_fallback
dark_cluster_002003	evm.utg14533.24	evm.utg14533.24	1	evm.utg14533.24	exact_python_fallback
dark_cluster_002004	evm.utg59616.5	evm.utg59616.5	1	evm.utg59616.5	exact_python_fallback
dark_cluster_002005	evm.utg14913.13	evm.utg14913.13	1	evm.utg14913.13	exact_python_fallback
dark_cluster_002006	evm.utg535.21	evm.utg535.21	1	evm.utg535.21	exact_python_fallback
dark_cluster_002007	evm.utg535.25	evm.utg535.25	1	evm.utg535.25	exact_python_fallback
dark_cluster_002008	evm.utg9251.32	evm.utg9251.32	1	evm.utg9251.32	exact_python_fallback
dark_cluster_002009	evm.utg494.38	evm.utg494.38	1	evm.utg494.38	exact_python_fallback
dark_cluster_002010	evm.utg6092.3	evm.utg6092.3	1	evm.utg6092.3	exact_python_fallback
dark_cluster_002011	evm.utg324.5	evm.utg324.5	1	evm.utg324.5	exact_python_fallback
dark_cluster_002012	evm.utg1846.100	evm.utg1846.100	1	evm.utg1846.100	exact_python_fallback
dark_cluster_002013	utg4265.equina_smart_1454695.mrna1	utg4265.equina_smart_1454695.mrna1	1	utg4265.equina_smart_1454695.mrna1	exact_python_fallback
dark_cluster_002014	evm.utg7244.14	evm.utg7244.14	1	evm.utg7244.14	exact_python_fallback
dark_cluster_002015	evm.utg597.1	evm.utg597.1	15	evm.utg597.1;evm.utg597.114;evm.utg597.121;evm.utg597.178;evm.utg597.180;evm.utg597.21;evm.utg597.223;evm.utg597.224;evm.utg597.225;evm.utg597.227;evm.utg597.232;evm.utg597.239;evm.utg597.34;evm.utg597.43;evm.utg597.70	exact_python_fallback
dark_cluster_002015	evm.utg597.1	evm.utg597.114	15	evm.utg597.1;evm.utg597.114;evm.utg597.121;evm.utg597.178;evm.utg597.180;evm.utg597.21;evm.utg597.223;evm.utg597.224;evm.utg597.225;evm.utg597.227;evm.utg597.232;evm.utg597.239;evm.utg597.34;evm.utg597.43;evm.utg597.70	exact_python_fallback
dark_cluster_002015	evm.utg597.1	evm.utg597.121	15	evm.utg597.1;evm.utg597.114;evm.utg597.121;evm.utg597.178;evm.utg597.180;evm.utg597.21;evm.utg597.223;evm.utg597.224;evm.utg597.225;evm.utg597.227;evm.utg597.232;evm.utg597.239;evm.utg597.34;evm.utg597.43;evm.utg597.70	exact_python_fallback
dark_cluster_002015	evm.utg597.1	evm.utg597.178	15	evm.utg597.1;evm.utg597.114;evm.utg597.121;evm.utg597.178;evm.utg597.180;evm.utg597.21;evm.utg597.223;evm.utg597.224;evm.utg597.225;evm.utg597.227;evm.utg597.232;evm.utg597.239;evm.utg597.34;evm.utg597.43;evm.utg597.70	exact_python_fallback
