# BUSCO version is: 5.3.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
523534at33208	Duplicated	evm.utg498.70	268.2	149	https://v10-1.orthodb.org/?query=523534at33208	Dynactin subunit 5
523534at33208	Duplicated	evm.utg498.70.1.5c22f1a5	259.6	143	https://v10-1.orthodb.org/?query=523534at33208	Dynactin subunit 5
523534at33208	Duplicated	evm.utg498.70.2.5c22f1a5	245.0	130	https://v10-1.orthodb.org/?query=523534at33208	Dynactin subunit 5
524148at33208	Duplicated	evm.utg5367.28	387.4	326	https://v10-1.orthodb.org/?query=524148at33208	TCF25/Rqc1
524148at33208	Duplicated	evm.utg276.14	368.6	323	https://v10-1.orthodb.org/?query=524148at33208	TCF25/Rqc1
524148at33208	Duplicated	evm.utg276.14.1.5c22ee2b	351.9	291	https://v10-1.orthodb.org/?query=524148at33208	TCF25/Rqc1
524148at33208	Duplicated	evm.utg276.14.2.5c22ee2b	342.6	275	https://v10-1.orthodb.org/?query=524148at33208	TCF25/Rqc1
524165at33208	Duplicated	evm.utg4157.38	277.1	347	https://v10-1.orthodb.org/?query=524165at33208	nitric oxide-associated protein 1
524165at33208	Duplicated	evm.utg55532.4	258.8	345	https://v10-1.orthodb.org/?query=524165at33208	nitric oxide-associated protein 1
524322at33208	Duplicated	evm.utg48.30	173.4	152	https://v10-1.orthodb.org/?query=524322at33208	Mitochondrial import inner membrane translocase subunit Tim21
524322at33208	Duplicated	evm.utg48.30.1.5c27957b	173.4	152	https://v10-1.orthodb.org/?query=524322at33208	Mitochondrial import inner membrane translocase subunit Tim21
525542at33208	Duplicated	evm.utg116.325	198.0	183	https://v10-1.orthodb.org/?query=525542at33208	CAP Gly-rich domain
525542at33208	Duplicated	evm.utg73.108	177.0	205	https://v10-1.orthodb.org/?query=525542at33208	CAP Gly-rich domain
525888at33208	Complete	evm.utg2303.48	228.5	157	https://v10-1.orthodb.org/?query=525888at33208	SPRY domain
526074at33208	Complete	evm.utg415.42	285.0	168	https://v10-1.orthodb.org/?query=526074at33208	cytochrome c oxidase assembly protein COX11, mitochondrial
526487at33208	Duplicated	evm.utg3913.49	318.9	188	https://v10-1.orthodb.org/?query=526487at33208	rRNA-processing protein FCF1 homolog
526487at33208	Duplicated	evm.utg10588.13	318.3	187	https://v10-1.orthodb.org/?query=526487at33208	rRNA-processing protein FCF1 homolog
526673at33208	Duplicated	evm.utg259.29	394.1	264	https://v10-1.orthodb.org/?query=526673at33208	Ubiquitin-like domain-containing CTD phosphatase 1
526673at33208	Duplicated	evm.utg2798.7	385.9	263	https://v10-1.orthodb.org/?query=526673at33208	Ubiquitin-like domain-containing CTD phosphatase 1
526839at33208	Complete	evm.utg16036.13	141.2	276	https://v10-1.orthodb.org/?query=526839at33208	Ribosomal protein L37/S30
527406at33208	Duplicated	evm.utg4972.16	365.9	221	https://v10-1.orthodb.org/?query=527406at33208	Zinc finger, CCCH-type
527406at33208	Duplicated	evm.utg1337.11	365.7	216	https://v10-1.orthodb.org/?query=527406at33208	Zinc finger, CCCH-type
528325at33208	Complete	evm.utg659.32	301.6	158	https://v10-1.orthodb.org/?query=528325at33208	Calcineurin-like phosphoesterase domain, lpxH-type
529092at33208	Complete	evm.utg4271.19	181.4	113	https://v10-1.orthodb.org/?query=529092at33208	Chromatin modification-related protein Eaf6
529093at33208	Complete	evm.utg729.112	331.1	216	https://v10-1.orthodb.org/?query=529093at33208	ATPase, V1 complex, subunit D
529708at33208	Duplicated	evm.utg262.48	221.2	219	https://v10-1.orthodb.org/?query=529708at33208	JNK1/MAPK8-associated membrane protein
529708at33208	Duplicated	evm.utg338.28	217.7	224	https://v10-1.orthodb.org/?query=529708at33208	JNK1/MAPK8-associated membrane protein
529852at33208	Duplicated	evm.utg1056.89	187.0	153	https://v10-1.orthodb.org/?query=529852at33208	Signal peptidase complex subunit 2
529852at33208	Duplicated	evm.utg1056.89.1.5c22e83f	171.8	119	https://v10-1.orthodb.org/?query=529852at33208	Signal peptidase complex subunit 2
530431at33208	Duplicated	evm.utg750.13	480.5	380	https://v10-1.orthodb.org/?query=530431at33208	Helicase, C-terminal
530431at33208	Duplicated	evm.utg1708.9	479.4	395	https://v10-1.orthodb.org/?query=530431at33208	Helicase, C-terminal
532406at33208	Duplicated	evm.utg301.38	308.3	190	https://v10-1.orthodb.org/?query=532406at33208	Ribosome assembly factor mrt4
532406at33208	Duplicated	evm.utg301.38.1.5c22ee9b	287.1	177	https://v10-1.orthodb.org/?query=532406at33208	Ribosome assembly factor mrt4
532693at33208	Duplicated	evm.utg861.51.1.5c22f4a4	262.0	243	https://v10-1.orthodb.org/?query=532693at33208	tRNA (guanine(37)-N1)-methyltransferase
532693at33208	Duplicated	evm.utg861.51	261.6	243	https://v10-1.orthodb.org/?query=532693at33208	tRNA (guanine(37)-N1)-methyltransferase
532728at33208	Duplicated	evm.utg2814.17	161.8	127	https://v10-1.orthodb.org/?query=532728at33208	Chromosome 1 open reading frame 123
532728at33208	Duplicated	evm.utg2814.17.1.5c22ee48	144.3	114	https://v10-1.orthodb.org/?query=532728at33208	Chromosome 1 open reading frame 123
532930at33208	Duplicated	evm.utg10470.12	225.9	184	https://v10-1.orthodb.org/?query=532930at33208	Golgi SNAP receptor complex member 2
532930at33208	Duplicated	evm.utg777.60	224.4	184	https://v10-1.orthodb.org/?query=532930at33208	Golgi SNAP receptor complex member 2
533666at33208	Duplicated	evm.utg535.37	96.3	157	https://v10-1.orthodb.org/?query=533666at33208	Mitochondrial ribosomal protein L44
533666at33208	Duplicated	evm.utg535.37.1.5c22f1e4	85.4	146	https://v10-1.orthodb.org/?query=533666at33208	Mitochondrial ribosomal protein L44
533690at33208	Complete	evm.utg172.62	260.6	182	https://v10-1.orthodb.org/?query=533690at33208	ribosome production factor 1
534172at33208	Complete	evm.utg4187.32	243.7	207	https://v10-1.orthodb.org/?query=534172at33208	Ribosomal protein L4/L1e
534206at33208	Complete	evm.utg217.6	118.2	157	https://v10-1.orthodb.org/?query=534206at33208	Zinc finger, C2H2, LYAR-type
534312at33208	Duplicated	evm.utg5290.39	252.7	133	https://v10-1.orthodb.org/?query=534312at33208	Ubiquitin-fold modifier-conjugating enzyme 1
534312at33208	Duplicated	evm.utg2303.33	252.7	133	https://v10-1.orthodb.org/?query=534312at33208	Ubiquitin-fold modifier-conjugating enzyme 1
534757at33208	Duplicated	evm.utg868.45.1.5c22f4bf	194.7	185	https://v10-1.orthodb.org/?query=534757at33208	Rab-GTPase-TBC domain
534757at33208	Duplicated	evm.utg868.45	193.5	176	https://v10-1.orthodb.org/?query=534757at33208	Rab-GTPase-TBC domain
534808at33208	Duplicated	evm.utg2200.36	370.4	275	https://v10-1.orthodb.org/?query=534808at33208	Short-chain dehydrogenase/reductase, conserved site
534808at33208	Duplicated	evm.utg2200.36.1.5c22ed2d	349.4	244	https://v10-1.orthodb.org/?query=534808at33208	Short-chain dehydrogenase/reductase, conserved site
535268at33208	Duplicated	evm.utg217.29	287.1	176	https://v10-1.orthodb.org/?query=535268at33208	Mak16 protein
535268at33208	Duplicated	evm.utg19396.6	286.6	176	https://v10-1.orthodb.org/?query=535268at33208	Mak16 protein
535367at33208	Duplicated	evm.utg3174.9	221.7	182	https://v10-1.orthodb.org/?query=535367at33208	JmjC domain
535367at33208	Duplicated	evm.utg413.42	219.5	203	https://v10-1.orthodb.org/?query=535367at33208	JmjC domain
535524at33208	Duplicated	evm.utg6379.5	267.4	160	https://v10-1.orthodb.org/?query=535524at33208	UPF0113, PUA domain
535524at33208	Duplicated	evm.utg6924.2	266.0	160	https://v10-1.orthodb.org/?query=535524at33208	UPF0113, PUA domain
535650at33208	Duplicated	evm.utg868.5	270.1	165	https://v10-1.orthodb.org/?query=535650at33208	Ribosomal protein L15
535650at33208	Duplicated	evm.utg15585.12	269.8	165	https://v10-1.orthodb.org/?query=535650at33208	Ribosomal protein L15
535664at33208	Missing
535782at33208	Duplicated	evm.utg92.109	219.8	167	https://v10-1.orthodb.org/?query=535782at33208	NUDIX hydrolase domain
535782at33208	Duplicated	evm.utg7595.41	219.6	167	https://v10-1.orthodb.org/?query=535782at33208	NUDIX hydrolase domain
535806at33208	Complete	evm.utg10588.25	163.6	133	https://v10-1.orthodb.org/?query=535806at33208	CDP-alcohol phosphatidyltransferase
536251at33208	Complete	evm.utg432.154	163.0	133	https://v10-1.orthodb.org/?query=536251at33208	Phosphomevalonate kinase
537470at33208	Duplicated	evm.utg597.103	248.3	177	https://v10-1.orthodb.org/?query=537470at33208	V-ATPase proteolipid subunit
537470at33208	Duplicated	evm.utg597.103.1.5c22f2a7	246.3	175	https://v10-1.orthodb.org/?query=537470at33208	V-ATPase proteolipid subunit
537548at33208	Complete	evm.utg23233.3	259.1	179	https://v10-1.orthodb.org/?query=537548at33208	ERCC1/RAD10/SWI10 family
537718at33208	Complete	evm.utg4082.42	228.1	242	https://v10-1.orthodb.org/?query=537718at33208	WD40 repeat
537923at33208	Complete	evm.utg714.30	267.9	156	https://v10-1.orthodb.org/?query=537923at33208	GNAT domain
538442at33208	Complete	evm.utg861.33	162.5	150	https://v10-1.orthodb.org/?query=538442at33208	Glucosamine-phosphate N-acetyltransferase 1
539043at33208	Complete	evm.utg1931.17	206.9	136	https://v10-1.orthodb.org/?query=539043at33208	Adenylate kinase isoenzyme 6
539215at33208	Complete	evm.utg104.35	193.5	172	https://v10-1.orthodb.org/?query=539215at33208	Zinc finger, C4H2-type
539234at33208	Duplicated	evm.utg280.6	225.4	129	https://v10-1.orthodb.org/?query=539234at33208	GNAT domain
539234at33208	Duplicated	evm.utg790.16	193.3	114	https://v10-1.orthodb.org/?query=539234at33208	GNAT domain
539360at33208	Complete	evm.utg4567.12	181.3	173	https://v10-1.orthodb.org/?query=539360at33208	TP53-regulating kinase
539600at33208	Duplicated	evm.utg302.41	207.8	134	https://v10-1.orthodb.org/?query=539600at33208	Exosome complex component CSL4, C-terminal
539600at33208	Duplicated	evm.utg15244.2	206.3	146	https://v10-1.orthodb.org/?query=539600at33208	Exosome complex component CSL4, C-terminal
540193at33208	Complete	evm.utg5454.5	173.5	236	https://v10-1.orthodb.org/?query=540193at33208	Bud13
541231at33208	Complete	evm.utg8792.63	161.9	216	https://v10-1.orthodb.org/?query=541231at33208	FAM192A/Fyv6, N-terminal
541260at33208	Complete	evm.utg36717.6	115.0	82	https://v10-1.orthodb.org/?query=541260at33208	Frataxin/CyaY
541421at33208	Complete	evm.utg415.43	249.0	160	https://v10-1.orthodb.org/?query=541421at33208	Mediator complex, subunit Med7
543124at33208	Duplicated	evm.utg6459.45.1.5c22f31b	318.8	244	https://v10-1.orthodb.org/?query=543124at33208	Solute carrier family 35 member C2
543124at33208	Duplicated	evm.utg6459.45	317.5	244	https://v10-1.orthodb.org/?query=543124at33208	Solute carrier family 35 member C2
543269at33208	Complete	evm.utg3155.39	152.7	149	https://v10-1.orthodb.org/?query=543269at33208	NUDIX hydrolase
544546at33208	Complete	evm.utg10588.26	107.0	129	https://v10-1.orthodb.org/?query=544546at33208	NADH:ubiquinone oxidoreductase intermediate-associated protein 30
544849at33208	Complete	evm.utg861.23	155.9	152	https://v10-1.orthodb.org/?query=544849at33208	WW domain
544919at33208	Complete	evm.utg116.196	235.7	352	https://v10-1.orthodb.org/?query=544919at33208	beclin 1-associated autophagy-related key regulator
545063at33208	Duplicated	evm.utg62.130	161.6	226	https://v10-1.orthodb.org/?query=545063at33208	Peroxisome assembly protein 12
545063at33208	Duplicated	evm.utg2017.40	156.7	226	https://v10-1.orthodb.org/?query=545063at33208	Peroxisome assembly protein 12
545389at33208	Duplicated	evm.utg376.43	271.9	166	https://v10-1.orthodb.org/?query=545389at33208	RNA polymerase II subunit A
545389at33208	Duplicated	evm.utg376.43.2.5c22efd1	253.8	149	https://v10-1.orthodb.org/?query=545389at33208	RNA polymerase II subunit A
545389at33208	Duplicated	evm.utg376.43.1.5c22efd1	232.1	146	https://v10-1.orthodb.org/?query=545389at33208	RNA polymerase II subunit A
545641at33208	Complete	evm.utg1272.51	219.2	121	https://v10-1.orthodb.org/?query=545641at33208	Retinal rod rhodopsin-sensitive cGMP 3', 5'-cyclic phosphodiesterase, delta subunit
545744at33208	Duplicated	evm.utg467.12	108.1	89	https://v10-1.orthodb.org/?query=545744at33208	COX assembly mitochondrial protein
545744at33208	Duplicated	evm.utg977.15	107.9	89	https://v10-1.orthodb.org/?query=545744at33208	COX assembly mitochondrial protein
545889at33208	Complete	evm.utg5885.25	172.4	135	https://v10-1.orthodb.org/?query=545889at33208	protein TEX261
546305at33208	Duplicated	evm.utg72.21	99.6	108	https://v10-1.orthodb.org/?query=546305at33208	Ribosomal protein L18
546305at33208	Duplicated	evm.utg72.21.2.5c22f38f	99.5	108	https://v10-1.orthodb.org/?query=546305at33208	Ribosomal protein L18
546305at33208	Duplicated	evm.utg72.21.1.5c22f38e	93.6	86	https://v10-1.orthodb.org/?query=546305at33208	Ribosomal protein L18
546751at33208	Complete	evm.utg3013.57	247.8	170	https://v10-1.orthodb.org/?query=546751at33208	coiled-coil domain-containing protein 130
547099at33208	Duplicated	evm.utg13320.9	237.2	161	https://v10-1.orthodb.org/?query=547099at33208	Zinc finger, CCHC-type
547099at33208	Duplicated	evm.utg9313.7	235.9	159	https://v10-1.orthodb.org/?query=547099at33208	Zinc finger, CCHC-type
547341at33208	Duplicated	evm.utg1866.29	219.3	180	https://v10-1.orthodb.org/?query=547341at33208	Ribosomal protein S24/S35, mitochondrial, conserved domain
547341at33208	Duplicated	evm.utg4610.29	217.3	180	https://v10-1.orthodb.org/?query=547341at33208	Ribosomal protein S24/S35, mitochondrial, conserved domain
547341at33208	Duplicated	evm.utg4610.29.1.5c22f132	203.0	162	https://v10-1.orthodb.org/?query=547341at33208	Ribosomal protein S24/S35, mitochondrial, conserved domain
547766at33208	Complete	evm.utg597.135	257.1	159	https://v10-1.orthodb.org/?query=547766at33208	Cytochrome c heme lyase
548327at33208	Complete	evm.utg356.74	183.1	135	https://v10-1.orthodb.org/?query=548327at33208	Ribosome biogenesis protein
548444at33208	Complete	evm.utg378.117	192.0	179	https://v10-1.orthodb.org/?query=548444at33208	Etoposide-induced 2.4
548732at33208	Duplicated	evm.utg181.4	193.9	132	https://v10-1.orthodb.org/?query=548732at33208	Prefoldin alpha-like
548732at33208	Duplicated	evm.utg2521.20	193.9	132	https://v10-1.orthodb.org/?query=548732at33208	Prefoldin alpha-like
549156at33208	Duplicated	evm.utg1819.18	236.3	137	https://v10-1.orthodb.org/?query=549156at33208	Peptidyl-prolyl cis-trans isomerase
549156at33208	Duplicated	evm.utg7840.15	235.2	137	https://v10-1.orthodb.org/?query=549156at33208	Peptidyl-prolyl cis-trans isomerase
549988at33208	Duplicated	evm.utg52.55	138.2	163	https://v10-1.orthodb.org/?query=549988at33208	Ribosome recycling factor
549988at33208	Duplicated	evm.utg924.59	133.4	163	https://v10-1.orthodb.org/?query=549988at33208	Ribosome recycling factor
551166at33208	Complete	evm.utg1910.42	56.8	99	https://v10-1.orthodb.org/?query=551166at33208	thioredoxin-like protein 4A
551620at33208	Duplicated	evm.utg7821.34.2.5c22f423	204.1	256	https://v10-1.orthodb.org/?query=551620at33208	Snf7 family
551620at33208	Duplicated	evm.utg7821.34	203.8	256	https://v10-1.orthodb.org/?query=551620at33208	Snf7 family
551632at33208	Duplicated	evm.utg12553.4	249.1	187	https://v10-1.orthodb.org/?query=551632at33208	Translin
551632at33208	Duplicated	evm.utg4177.46	247.6	177	https://v10-1.orthodb.org/?query=551632at33208	Translin
551831at33208	Complete	evm.utg6459.49	291.3	204	https://v10-1.orthodb.org/?query=551831at33208	mRNA cap guanine-N7 methyltransferase
552201at33208	Complete	evm.utg579.97	332.3	180	https://v10-1.orthodb.org/?query=552201at33208	Ubiquitin-conjugating enzyme E2
552359at33208	Complete	evm.utg7149.26	160.6	114	https://v10-1.orthodb.org/?query=552359at33208	Trafficking protein particle complex subunit
552764at33208	Complete	evm.utg77.183	322.3	172	https://v10-1.orthodb.org/?query=552764at33208	Small GTPase
552949at33208	Complete	evm.utg116.72	94.7	246	https://v10-1.orthodb.org/?query=552949at33208	FYVE zinc finger
553411at33208	Duplicated	evm.utg62.97	164.3	174	https://v10-1.orthodb.org/?query=553411at33208	corepressor interacting with RBPJ 1
553411at33208	Duplicated	evm.utg2017.14	161.9	170	https://v10-1.orthodb.org/?query=553411at33208	corepressor interacting with RBPJ 1
553585at33208	Complete	evm.utg2798.26	288.5	205	https://v10-1.orthodb.org/?query=553585at33208	Leucine-rich repeat
554010at33208	Duplicated	evm.utg18294.42	283.3	209	https://v10-1.orthodb.org/?query=554010at33208	Winged helix-like DNA-binding domain superfamily
554010at33208	Duplicated	evm.utg5087.17	282.7	209	https://v10-1.orthodb.org/?query=554010at33208	Winged helix-like DNA-binding domain superfamily
554815at33208	Duplicated	evm.utg1724.9	280.2	189	https://v10-1.orthodb.org/?query=554815at33208	Longin domain
554815at33208	Duplicated	evm.utg761.33	280.2	189	https://v10-1.orthodb.org/?query=554815at33208	Longin domain
554815at33208	Duplicated	evm.utg761.33.1.5c22f3f3	273.0	180	https://v10-1.orthodb.org/?query=554815at33208	Longin domain
555162at33208	Complete	evm.utg203.107	286.7	149	https://v10-1.orthodb.org/?query=555162at33208	Translation initiation factor IF2/IF5
555390at33208	Complete	evm.utg381.21	228.3	129	https://v10-1.orthodb.org/?query=555390at33208	Ribosomal protein L11, C-terminal
555538at33208	Duplicated	evm.utg160.17	154.2	151	https://v10-1.orthodb.org/?query=555538at33208	Ribonuclease P/MRP, subunit p29
555538at33208	Duplicated	evm.utg160.17.2.5c22eb5d	131.5	158	https://v10-1.orthodb.org/?query=555538at33208	Ribonuclease P/MRP, subunit p29
556039at33208	Missing
556189at33208	Complete	evm.utg1455.26	169.5	173	https://v10-1.orthodb.org/?query=556189at33208	rRNA-processing protein Fcf1/Utp23
556337at33208	Duplicated	evm.utg207.20	215.7	124	https://v10-1.orthodb.org/?query=556337at33208	Ribosomal protein S13/S15, N-terminal
556337at33208	Duplicated	evm.utg207.20.1.5c22eccb	214.2	124	https://v10-1.orthodb.org/?query=556337at33208	Ribosomal protein S13/S15, N-terminal
556445at33208	Fragmented	evm.utg498.36	72.8	84	https://v10-1.orthodb.org/?query=556445at33208	28S ribosomal protein S24, mitochondrial
556461at33208	Complete	evm.utg370.16	88.9	91	https://v10-1.orthodb.org/?query=556461at33208	Transmembrane protein 242
556510at33208	Complete	evm.utg116.133	187.3	128	https://v10-1.orthodb.org/?query=556510at33208	GINS complex, subunit Psf1
556587at33208	Fragmented	evm.utg245.64	92.9	84	https://v10-1.orthodb.org/?query=556587at33208	protein Simiate
